Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Saint-Étienne,Lens,2024-10-19,L,H,0,2,-2,0,0,0,37,0,fr Ligue 1,37,3,62.2,45.8,12,15,44.4,10,6,60.0,3,30.0,203,937,364,9,4,16,1,6.3,1,0,0,12,16,0,0,0,0,0,0,0,8,37.5,30.8,15,0.0,0.0,1,6.7,20.3,1,1,0,0,0,40,2,14.4,272,363,74.9,8,30,4,1,26,5160,2154,114,127,89.8,110,129,85.3,40,85,47.1,0,0,0,,0,0,,0,1,0,314,48,17,1,2,6,18,2,0,1,0,1,9,270,4,3,16,2,25,10,6,2,4,3,0,5,3,60.0,481,82,188,193,104,18,481,29,20,17,12,0,10,26,38.5,16,6,1,5,12,41,18,1,0.8,0.8,-0.4,-0.4,0.2,0.4,-0.8,-0.8,-0.2,0.05,1,1.2,0.23,-0.8
Paris S-G,Strasbourg,2024-10-19,W,H,4,2,2,0,0,4,55,0,fr Ligue 1,37,6,18.9,25.9,6,11,35.3,24,9,37.5,12,50.0,366,1940,811,18,8,14,1,7.1,2,0,0,10,12,7,5,0,1,1,0,0,3,100.0,48.7,18,0.22,0.4,10,55.6,11.3,0,2,0,0,0,56,2,21.6,512,590,86.8,15,32,10,4,39,8800,3003,247,269,91.8,218,238,91.6,40,66,60.6,0,0,0,,0,0,,0,1,0,555,33,12,5,3,12,10,5,2,1,0,2,4,508,8,10,14,11,32,27,1,2,2,0,0,7,5,71.4,714,87,306,310,106,24,714,28,15,12,13,3,17,33,51.5,16,18,7,11,8,36,15,1,3.5,3.5,1.6,1.6,2.4,2.3,0.5,0.5,0.6,0.2,0,2.5,0.36,0.5
Rennes,Brest,2024-10-19,D,A,1,1,0,0,0,1,44,0,fr Ligue 1,24,5,45.8,39.8,13,22,37.1,22,7,31.8,11,50.0,261,1453,767,11,9,13,0,0.0,2,0,0,15,16,2,1,0,1,0,0,0,7,28.6,27.0,6,0.17,0.25,4,66.7,13.3,0,2,0,1,0,40,0,7.0,306,398,76.9,4,34,5,0,35,5421,2131,144,158,91.1,120,144,83.3,34,71,47.9,1,1,0,0.0,1,0,0.0,0,0,0,346,50,20,2,6,13,17,4,4,0,0,2,9,305,9,3,17,12,12,10,1,1,0,0,0,2,1,100.0,516,49,190,237,94,14,516,11,6,7,4,0,5,10,50.0,5,16,3,13,13,24,13,0,1.2,1.2,-0.3,0.5,0.2,0.2,-0.2,-0.2,-0.2,0.19,0,1.1,0.06,0.1
Lens,Saint-Étienne,2024-10-19,W,A,2,0,2,0,0,2,63,0,fr Ligue 1,41,4,24.4,28.7,15,12,55.6,26,16,61.5,10,38.5,462,1961,725,12,13,3,0,0.0,2,0,0,16,12,2,1,0,1,0,0,0,10,10.0,19.5,13,0.15,0.4,5,38.5,20.5,1,3,0,0,0,43,1,27.7,535,628,85.2,8,36,15,1,43,9078,3565,246,272,90.4,216,238,90.8,50,79,63.3,0,0,0,,0,0,,0,0,0,567,58,12,0,2,25,28,7,5,0,0,3,6,529,13,2,18,19,23,17,1,2,2,1,0,1,1,100.0,716,62,265,283,171,31,716,5,2,3,1,1,3,9,33.3,6,14,7,7,3,8,12,0,1.2,1.2,0.4,0.4,0.4,0.8,0.8,0.8,0.6,0.09,1,0.4,0.39,0.4
Strasbourg,Paris S-G,2024-10-19,L,A,2,4,-2,0,0,2,45,0,fr Ligue 1,51,4,37.3,34.8,11,6,64.7,35,16,45.7,17,48.6,390,1794,722,20,12,11,0,0.0,2,0,0,12,10,2,0,0,0,2,0,0,4,25.0,17.5,16,0.13,0.29,7,43.8,15.3,0,1,0,0,0,55,0,2.5,400,484,82.6,14,30,6,1,42,6881,2765,180,199,90.5,170,193,88.1,36,63,57.1,0,0,0,,0,0,,0,0,0,437,46,12,0,2,14,20,5,2,3,0,1,11,396,12,10,15,11,26,14,2,5,3,0,2,10,6,60.0,585,72,221,239,133,21,585,23,14,7,12,4,12,21,57.1,9,7,3,4,7,30,10,1,1.9,1.9,-1.6,-1.6,1.5,0.6,0.1,0.1,-0.5,0.13,0,4.7,0.49,0.7
Brest,Rennes,2024-10-19,D,H,1,1,0,1,0,0,56,1,fr Ligue 1,29,3,69.0,47.0,22,13,62.9,13,5,38.5,5,38.5,263,1376,631,7,11,8,0,0.0,2,0,0,18,12,1,0,0,0,1,0,0,6,66.7,49.2,11,0.0,0.0,1,9.1,21.1,0,2,0,0,0,45,5,29.0,385,504,76.4,9,19,5,2,25,7655,2701,152,184,82.6,176,208,84.6,57,99,57.6,0,0,0,,0,0,,0,0,0,453,49,16,1,6,15,23,2,0,2,0,2,13,383,11,1,13,6,19,13,3,0,1,1,1,4,3,75.0,593,54,200,270,126,15,592,23,13,8,10,5,11,18,61.1,7,6,0,6,7,30,11,0,1.5,0.7,0.3,-0.5,0.7,0.7,-0.5,-0.7,-0.7,0.06,0,1.7,0.42,0.7
Reims,Auxerre,2024-10-20,L,A,1,2,-1,0,0,1,65,0,fr Ligue 1,22,10,13.6,22.8,15,14,51.7,24,16,66.7,8,33.3,416,2338,1204,20,11,13,0,0.0,3,0,0,10,6,2,2,0,0,0,0,0,5,0.0,15.6,15,0.07,0.33,3,20.0,16.6,1,2,0,1,0,39,1,15.0,453,555,81.6,10,48,11,5,48,8010,2801,202,219,92.2,203,229,88.6,40,73,54.8,1,0,1,100.0,0,1,100.0,0,0,0,496,57,7,0,2,33,33,9,8,1,0,2,10,450,11,5,18,14,25,20,1,2,1,1,0,8,5,75.0,653,42,161,333,162,33,653,17,10,9,4,4,10,16,62.5,6,6,0,6,6,23,13,0,1.1,1.1,-1.7,-0.9,0.8,1.1,-0.1,-0.1,0.2,0.07,1,3.2,0.3,1.2
Nantes,Nice,2024-10-20,D,H,1,1,0,0,0,1,43,0,fr Ligue 1,37,8,40.5,38.9,11,7,61.1,15,4,26.7,10,66.7,350,1759,812,16,15,13,3,23.1,2,0,0,10,10,2,2,0,0,0,0,0,5,40.0,33.6,11,0.09,0.14,7,63.6,19.5,0,0,0,0,0,41,0,6.3,355,440,80.7,11,23,7,4,33,6277,2306,163,184,88.6,165,181,91.2,23,60,38.3,0,0,0,,0,0,,0,0,0,393,47,13,1,2,19,23,4,1,1,0,0,9,351,15,3,13,6,22,21,1,0,0,0,0,7,6,85.7,566,84,203,249,121,17,566,23,15,13,8,2,13,23,56.5,10,11,1,10,13,36,27,0,0.5,0.5,-0.3,-0.3,0.5,0.8,0.5,0.5,0.5,0.04,0,2.1,0.31,1.1
Angers,Toulouse,2024-10-20,D,A,1,1,0,0,1,1,35,1,fr Ligue 1,18,5,55.6,47.4,11,22,33.3,13,7,53.8,4,30.8,182,1125,631,17,14,19,4,21.1,4,0,0,9,11,2,2,0,0,0,0,0,13,84.6,59.9,7,0.14,0.33,3,42.9,22.9,0,1,1,0,0,38,2,13.5,214,314,68.2,6,14,5,3,27,3962,1663,91,112,81.3,102,135,75.6,20,60,33.3,0,0,0,,0,0,,0,0,0,268,45,10,0,1,12,18,2,0,1,0,1,7,213,14,4,19,5,14,9,0,2,1,1,1,5,4,80.0,440,74,185,185,80,14,439,22,15,14,7,1,11,26,42.3,15,11,6,5,11,33,37,1,1.4,0.6,-0.5,-1.3,0.6,0.6,-0.4,0.4,0.4,0.09,0,1.8,0.37,0.8
Le Havre,Lyon,2024-10-20,L,H,0,4,-4,0,0,0,39,0,fr Ligue 1,19,3,42.1,37.5,8,11,42.1,14,6,42.9,7,50.0,185,1093,613,16,9,8,0,0.0,3,0,0,17,11,0,0,0,0,0,0,0,6,50.0,38.8,7,0.0,0.0,1,14.3,20.0,1,3,0,0,0,34,0,8.3,260,344,75.6,3,25,6,3,30,4984,1817,114,132,86.4,103,124,83.1,37,68,54.4,0,0,0,,0,0,,0,0,0,300,41,11,1,5,20,15,4,1,1,0,3,6,254,9,0,10,4,13,9,2,0,0,2,0,8,4,50.0,450,55,160,183,112,10,450,17,8,11,3,3,5,15,33.3,10,9,4,5,7,24,28,0,0.4,0.4,-2.3,-2.3,0.2,0.2,-0.4,-0.4,-0.2,0.06,1,2.9,0.37,-1.1
Toulouse,Angers,2024-10-20,D,H,1,1,0,0,0,1,65,0,fr Ligue 1,15,3,26.7,28.7,22,11,66.7,27,15,55.6,11,40.7,450,2300,1366,33,19,10,0,0.0,2,0,0,11,9,1,0,0,0,1,0,0,2,0.0,23.5,18,0.06,0.2,5,27.8,14.9,0,0,0,1,0,55,2,22.3,474,592,80.1,14,43,15,2,70,8487,2827,183,222,82.4,254,287,88.5,32,59,54.2,1,0,1,100.0,0,1,100.0,0,1,0,547,45,10,1,3,31,23,8,4,3,0,0,11,469,19,8,15,11,33,23,1,6,3,0,0,4,2,75.0,699,36,128,389,194,32,699,9,6,4,3,2,4,11,36.4,7,8,2,6,3,12,21,0,2.0,2.0,0.5,1.3,1.2,1.3,-1.0,-1.0,-0.2,0.11,0,1.2,0.12,0.2
Auxerre,Reims,2024-10-20,W,H,2,1,1,0,1,2,35,1,fr Ligue 1,24,8,70.8,53.5,14,15,48.3,17,6,35.3,10,58.8,207,1113,569,14,10,28,2,7.1,2,0,0,6,10,4,1,1,1,0,1,0,6,100.0,71.7,9,0.22,0.29,7,77.8,15.5,0,2,1,0,0,46,0,4.0,215,299,71.9,9,16,9,2,22,4024,1770,94,109,86.2,80,105,76.2,31,67,46.3,0,0,0,,0,0,,0,0,0,262,35,11,1,3,14,11,5,2,3,0,2,6,214,10,2,13,7,18,12,1,1,1,2,1,3,2,66.7,440,74,190,150,108,18,439,22,16,12,7,3,8,24,33.3,16,18,8,10,9,31,37,0,2.8,2.0,1.7,0.9,2.0,1.2,-0.8,0.0,0.0,0.22,0,0.3,0.11,-0.7
Montpellier,Marseille,2024-10-20,L,H,0,5,-5,0,0,0,35,0,fr Ligue 1,24,7,37.5,36.3,10,5,66.7,20,10,50.0,8,40.0,242,1654,827,19,7,9,0,0.0,1,1,0,11,17,0,0,0,0,0,0,0,7,42.9,32.0,13,0.0,0.0,5,38.5,18.9,1,6,0,0,0,36,0,12.0,259,326,79.4,9,24,3,2,19,4874,2051,106,126,84.1,117,132,88.6,33,54,61.1,0,0,0,,0,0,,0,0,0,273,47,19,3,2,8,12,3,0,2,0,6,3,256,7,9,10,8,22,11,2,3,1,3,2,10,5,50.0,417,64,170,183,73,17,417,28,12,13,13,2,13,23,56.5,10,6,2,4,7,35,16,2,1.3,1.3,-1.9,-1.9,0.7,0.6,-1.3,-1.3,-0.7,0.1,1,4.7,0.47,-0.3
Nice,Nantes,2024-10-20,D,A,1,1,0,0,0,1,57,0,fr Ligue 1,23,6,8.7,22.3,7,11,38.9,25,10,40.0,13,52.0,432,2387,1410,32,14,13,0,0.0,1,0,0,11,8,2,2,0,0,0,0,0,5,20.0,22.6,13,0.08,0.14,7,53.8,17.6,0,2,0,0,0,52,0,11.5,502,589,85.2,13,41,9,2,53,8322,2624,235,258,91.1,226,256,88.3,32,52,61.5,0,0,0,,0,0,,0,0,0,541,46,10,1,4,25,21,8,3,4,0,2,12,492,14,8,18,10,25,20,3,1,1,0,0,7,6,85.7,711,58,169,361,188,34,711,16,10,4,12,0,10,14,71.4,4,9,1,8,10,26,24,0,0.8,0.8,0.3,0.3,0.8,1.4,0.2,0.2,0.2,0.06,0,1.9,0.28,0.9
Lyon,Le Havre,2024-10-20,W,A,4,0,4,0,0,4,61,0,fr Ligue 1,26,5,34.6,33.4,11,8,57.9,15,10,66.7,5,33.3,288,1543,904,17,14,19,1,5.3,4,0,0,11,17,8,7,0,1,0,0,0,9,66.7,58.6,16,0.25,0.5,8,50.0,19.2,0,1,0,0,0,27,0,7.0,462,544,84.9,13,33,11,2,50,8202,2943,205,231,88.7,220,240,91.7,35,60,58.3,0,0,0,,0,0,,0,0,0,488,55,20,3,0,11,19,6,1,4,0,1,5,460,14,3,17,12,28,25,1,1,1,0,0,1,1,100.0,647,58,197,302,150,22,647,11,5,8,3,0,7,13,53.8,6,9,3,6,8,19,20,0,2.7,2.7,2.3,2.3,2.6,2.3,1.3,1.3,0.4,0.17,0,0.2,0.17,0.2
Marseille,Montpellier,2024-10-20,W,A,5,0,5,0,0,5,65,0,fr Ligue 1,16,5,18.8,29.6,5,10,33.3,24,10,41.7,13,54.2,427,1820,1058,22,9,8,0,0.0,3,0,0,18,11,9,7,0,1,1,0,0,3,0.0,14.0,21,0.24,0.5,10,47.6,14.3,0,2,0,0,0,43,2,23.0,538,599,89.8,16,36,15,6,63,8063,2800,308,332,92.8,186,202,92.1,31,42,73.8,0,0,0,,0,0,,0,0,0,557,40,17,4,0,13,17,2,1,0,0,2,5,534,9,11,9,15,37,28,1,3,4,0,1,5,5,100.0,695,39,129,406,163,35,695,16,14,4,9,3,8,18,44.4,10,8,5,3,9,25,9,0,3.2,3.2,1.9,1.9,2.7,1.8,1.8,1.8,1.3,0.16,0,0.4,0.07,0.4
Rennes,Le Havre,2024-10-25,W,H,1,0,1,0,0,1,60,0,fr Ligue 1,22,3,22.7,27.2,11,13,45.8,26,7,26.9,15,57.7,474,2414,1235,29,21,9,0,0.0,2,0,0,10,7,2,2,0,0,0,0,0,4,25.0,34.0,20,0.05,0.25,4,20.0,15.4,0,0,0,0,0,46,2,18.3,496,598,82.9,12,40,12,3,51,8750,2619,212,244,86.9,238,266,89.5,39,69,56.5,0,0,0,,0,0,,0,0,0,542,56,9,1,3,32,28,14,12,1,0,0,8,487,21,6,19,4,34,24,5,1,4,0,0,1,1,100.0,719,41,141,337,246,39,719,14,9,8,5,1,6,13,46.2,7,13,2,11,12,26,13,0,1.5,1.5,1.1,1.1,1.1,1.6,-0.5,-0.5,-1.1,0.08,0,0.3,0.3,0.3
Le Havre,Rennes,2024-10-25,L,A,0,1,-1,0,0,0,40,0,fr Ligue 1,23,1,52.2,40.9,13,11,54.2,15,7,46.7,6,40.0,262,1432,721,18,11,26,1,3.8,4,1,1,7,10,0,0,0,0,0,0,0,8,50.0,32.9,5,0.0,0.0,1,20.0,15.9,0,2,0,0,0,49,3,23.0,309,395,78.2,4,15,4,2,23,5337,1840,147,170,86.5,134,152,88.2,26,54,48.1,0,0,0,,0,0,,0,0,0,352,41,10,2,5,10,21,0,0,0,0,2,11,307,11,4,19,8,8,4,1,1,0,1,1,4,3,75.0,533,87,263,185,91,10,533,19,11,15,3,1,15,22,68.2,7,13,8,5,13,32,44,1,0.4,0.4,-1.1,-1.1,0.4,0.5,-0.4,-0.4,-0.4,0.09,0,2.0,0.51,1.0
Lille,Lens,2024-10-26,W,A,2,0,2,1,0,1,42,1,fr Ligue 1,34,3,70.6,44.6,15,21,41.7,22,8,36.4,11,50.0,213,1105,569,10,5,21,3,14.3,5,0,0,14,15,2,1,0,0,1,0,0,6,16.7,21.5,10,0.1,0.5,2,20.0,16.3,0,1,0,0,0,44,1,14.7,255,351,72.6,6,20,6,1,21,4552,1754,119,142,83.8,105,133,78.9,26,62,41.9,0,0,0,,0,0,,0,0,0,298,52,18,2,1,6,25,2,0,1,0,1,6,251,5,3,24,14,19,15,1,1,2,0,0,4,4,100.0,497,78,182,200,117,21,496,11,6,6,2,3,6,12,50.0,6,15,5,10,9,20,31,1,1.8,1.1,0.8,0.1,0.8,0.6,0.2,-0.1,0.2,0.12,0,0.5,0.13,0.5
Reims,Brest,2024-10-26,L,H,1,2,-1,0,0,1,53,0,fr Ligue 1,19,3,15.8,24.7,17,14,54.8,23,13,56.5,10,43.5,334,1857,1058,23,22,7,0,0.0,3,0,0,15,10,2,1,1,0,0,0,0,5,20.0,29.2,11,0.09,0.33,3,27.3,15.8,0,3,0,1,0,53,0,,379,467,81.2,10,28,6,3,46,7119,2428,151,167,90.4,167,192,87.0,48,79,60.8,1,1,0,0.0,1,0,0.0,0,0,0,418,46,12,1,13,30,19,7,2,5,0,3,7,376,22,5,18,8,22,16,4,0,1,1,0,4,2,75.0,576,40,174,239,170,21,576,15,9,8,6,1,8,12,66.7,4,11,4,7,10,25,9,1,0.7,0.7,-0.7,0.0,0.7,1.4,0.3,0.3,0.3,0.07,0,1.6,0.21,-0.4
Brest,Reims,2024-10-26,W,A,2,1,1,1,0,1,47,1,fr Ligue 1,37,5,54.1,39.9,14,17,45.2,12,4,33.3,8,66.7,311,1429,607,9,8,26,1,3.8,2,0,0,11,12,3,2,0,0,1,0,0,10,80.0,52.5,12,0.08,0.33,3,25.0,21.1,1,1,0,0,0,43,1,11.5,319,410,77.8,9,16,4,1,21,5946,2346,141,161,87.6,105,126,83.3,53,86,61.6,0,0,0,,0,0,,0,1,0,364,45,16,0,4,13,14,3,1,2,0,1,7,317,8,3,17,7,24,18,1,0,3,1,1,3,2,66.7,531,88,230,197,106,19,530,18,9,11,5,2,10,23,43.5,13,8,2,6,8,26,37,0,1.5,0.7,0.7,0.0,0.6,0.5,0.5,0.3,0.4,0.06,1,0.3,0.1,-0.7
Saint-Étienne,Angers,2024-10-26,L,A,2,4,-2,1,0,1,58,1,fr Ligue 1,33,6,18.2,29.0,10,14,41.7,29,17,58.6,12,41.4,369,2100,1201,25,10,11,1,9.1,3,0,0,13,10,4,1,1,1,0,1,0,5,0.0,17.8,18,0.06,0.17,6,33.3,24.6,1,0,1,1,0,47,1,15.7,516,611,84.5,13,42,7,1,55,9222,3013,226,256,88.3,233,255,91.4,44,70,62.9,1,1,0,0.0,1,0,0.0,0,0,0,568,43,8,0,6,16,22,3,0,2,0,0,8,512,10,6,11,15,33,22,3,3,1,2,2,8,4,62.5,722,49,198,313,217,27,721,14,7,4,6,4,10,13,76.9,3,6,1,5,12,26,10,2,1.5,0.7,-1.4,-1.4,0.6,0.7,0.5,0.3,0.4,0.04,1,3.2,0.31,-0.8
Lens,Lille,2024-10-26,L,H,0,2,-2,0,0,0,58,0,fr Ligue 1,25,1,48.0,39.3,21,15,58.3,13,6,46.2,6,46.2,319,1494,689,14,14,5,0,0.0,4,0,0,16,13,0,0,0,0,0,0,0,6,16.7,29.8,11,0.0,0.0,4,36.4,17.7,0,4,0,1,0,43,1,29.0,348,482,72.2,10,22,7,3,42,5789,2137,171,210,81.4,130,169,76.9,30,65,46.2,1,1,0,0.0,1,0,0.0,0,0,0,424,54,15,2,3,23,22,8,1,5,0,4,11,346,14,5,21,5,17,12,1,1,1,0,2,3,1,66.7,603,45,173,290,146,20,603,25,16,6,16,3,11,19,57.9,8,12,6,6,11,36,8,0,1.0,1.0,-0.8,-0.1,1.1,0.7,-1.0,-1.0,-1.1,0.1,0,2.0,0.33,0.0
Angers,Saint-Étienne,2024-10-26,W,H,4,2,2,1,0,3,42,1,fr Ligue 1,19,8,42.1,34.5,14,10,58.3,13,3,23.1,10,76.9,304,1877,1131,17,15,10,0,0.0,1,0,0,10,13,7,4,0,1,1,1,0,10,40.0,37.7,12,0.25,0.43,7,58.3,15.5,1,0,1,1,0,46,2,22.0,342,436,78.4,7,18,3,1,25,5749,2278,163,187,87.2,136,158,86.1,30,61,49.2,1,1,0,0.0,1,0,0.0,0,0,0,394,42,11,0,0,15,16,2,2,0,0,0,5,340,15,3,18,4,23,13,2,1,3,3,1,7,5,85.7,555,65,232,246,84,18,554,27,18,16,7,4,12,29,41.4,17,12,7,5,6,33,26,0,2.9,2.1,1.4,1.4,1.1,0.3,1.1,0.9,-0.1,0.18,1,1.9,0.15,-0.1
Auxerre,Lyon,2024-10-27,D,A,2,2,0,0,0,2,38,0,fr Ligue 1,27,5,59.3,45.6,9,10,47.4,19,5,26.3,13,68.4,204,1386,652,13,13,18,0,0.0,4,0,0,15,7,3,0,1,0,2,0,0,7,71.4,52.0,19,0.11,0.4,5,26.3,16.0,0,4,0,1,0,43,0,10.5,261,359,72.7,14,22,9,6,25,5232,2361,115,140,82.1,95,125,76.0,45,75,60.0,1,1,0,0.0,1,0,0.0,0,0,0,310,45,8,0,6,22,22,5,1,4,0,4,6,258,13,1,10,7,36,25,3,1,5,1,1,8,6,87.5,486,71,192,177,120,22,486,21,13,13,7,1,13,19,68.4,6,7,2,5,14,35,25,0,1.5,1.5,-0.6,0.2,1.1,0.6,0.5,0.5,0.9,0.08,0,2.4,0.2,0.4
Strasbourg,Nantes,2024-10-27,W,H,3,1,2,0,0,3,50,0,fr Ligue 1,58,5,36.2,31.3,14,10,58.3,23,11,47.8,12,52.2,406,1886,918,22,19,11,1,9.1,2,0,0,15,17,6,5,0,0,0,1,0,3,0.0,8.0,9,0.33,0.6,5,55.6,10.0,0,0,0,0,0,40,1,13.0,434,526,82.5,8,10,9,1,33,7201,2498,202,225,89.8,187,209,89.5,29,59,49.2,0,0,0,,0,0,,0,0,0,475,51,19,0,1,13,22,5,3,2,0,0,13,431,19,3,10,9,17,13,1,2,0,1,0,6,5,83.3,619,82,287,239,98,19,619,11,7,6,4,1,6,7,85.7,1,13,1,12,6,17,19,1,1.7,1.7,1.0,1.0,1.7,1.6,1.3,1.3,1.3,0.19,0,1.4,0.23,0.4
Marseille,Paris S-G,2024-10-27,L,H,0,3,-3,0,0,0,26,0,fr Ligue 1,35,4,45.7,35.7,4,6,40.0,18,9,50.0,9,50.0,226,1127,433,7,3,8,0,0.0,1,1,0,4,7,0,0,0,0,0,0,0,13,84.6,53.8,5,0.0,0.0,1,20.0,16.3,0,2,0,0,1,41,0,2.0,260,333,78.1,3,10,3,0,12,4565,2070,127,146,87.0,94,112,83.9,31,56,55.4,0,0,0,,0,0,,0,0,1,284,47,14,0,1,5,15,1,1,0,0,2,8,259,3,3,18,12,9,5,2,1,0,1,0,8,6,62.5,424,77,225,157,47,8,424,16,11,9,6,1,8,13,61.5,5,10,2,8,9,25,10,3,0.2,0.2,-2.9,-2.9,0.2,0.1,-0.2,-0.2,-0.2,0.05,0,2.0,0.27,0.0
Paris S-G,Marseille,2024-10-27,W,A,3,0,3,0,0,2,74,0,fr Ligue 1,17,4,5.9,25.9,6,4,60.0,13,5,38.5,8,61.5,815,3820,1968,33,40,4,1,25.0,0,0,0,7,3,4,3,0,0,1,0,0,5,0.0,17.4,19,0.11,0.25,8,42.1,16.1,1,8,0,0,0,62,0,4.0,878,945,92.9,16,101,15,4,77,13341,3350,473,494,95.7,326,343,95.0,50,60,83.3,0,0,0,,0,0,,0,0,0,916,21,5,7,6,9,8,2,0,0,0,8,8,873,40,16,15,8,34,31,0,0,2,1,0,1,1,100.0,1038,28,103,558,383,38,1038,21,14,5,8,8,9,18,50.0,9,9,2,7,11,32,2,1,3.1,3.1,2.9,2.9,2.4,2.2,-1.1,-1.1,-1.4,0.17,1,0.1,0.09,0.1
Lyon,Auxerre,2024-10-27,D,H,2,2,0,1,0,1,62,1,fr Ligue 1,21,3,23.8,27.9,10,9,52.6,23,6,26.1,13,56.5,360,1990,1244,24,13,19,0,0.0,0,0,0,7,14,3,2,0,0,0,1,0,6,33.3,40.8,11,0.09,0.14,7,63.6,14.4,0,2,1,0,0,43,2,17.8,488,590,82.7,10,52,9,2,52,8393,2522,225,256,87.9,230,255,90.2,31,66,47.0,0,0,0,,0,0,,0,1,0,535,53,18,3,2,22,21,5,3,2,0,2,5,483,13,4,12,8,22,18,2,1,0,1,0,5,3,60.0,712,57,171,344,201,32,711,20,13,10,6,4,13,18,72.2,5,13,7,6,8,28,23,0,2.0,1.2,0.6,-0.2,1.2,1.5,0.0,-0.2,-0.2,0.11,0,1.9,0.44,-0.1
Montpellier,Toulouse,2024-10-27,L,H,0,3,-3,0,0,0,51,0,fr Ligue 1,34,7,41.2,34.4,15,14,51.7,19,9,47.4,9,47.4,440,2444,1135,21,16,9,2,22.2,1,1,0,8,19,0,0,0,0,0,0,0,7,28.6,28.3,9,0.0,0.0,2,22.2,27.3,2,0,0,0,0,43,0,6.5,434,524,82.8,6,30,2,1,33,7440,2219,188,203,92.6,178,209,85.2,44,77,57.1,0,0,0,,0,0,,0,0,0,480,44,19,0,6,20,13,1,1,0,0,0,5,430,16,3,12,7,16,10,1,1,2,2,0,6,3,50.0,620,68,204,294,133,7,620,14,9,4,9,1,7,14,50.0,7,8,4,4,8,22,21,2,0.2,0.2,-1.7,-1.7,0.1,0.2,-0.2,-0.2,-0.1,0.02,2,2.2,0.37,-0.8
Monaco,Nice,2024-10-27,L,A,1,2,-1,0,0,1,59,0,fr Ligue 1,21,4,33.3,34.8,18,16,52.9,18,5,27.8,13,72.2,363,2306,1164,25,21,15,2,13.3,5,1,1,11,16,2,2,0,0,0,0,0,9,22.2,28.2,11,0.09,0.2,5,45.5,20.0,0,1,0,0,0,50,0,12.8,418,513,81.5,10,37,13,2,56,7355,2834,188,216,87.0,182,198,91.9,39,69,56.5,0,0,0,,0,0,,0,0,0,462,50,17,2,1,16,15,6,6,0,0,1,12,415,21,5,22,15,21,14,3,0,1,2,1,9,7,77.8,630,59,172,302,161,24,630,26,22,17,7,2,16,32,50.0,16,6,2,4,6,32,21,1,0.5,0.5,-1.1,-1.1,0.5,0.8,0.5,0.5,0.5,0.04,0,3.7,0.42,1.7
Toulouse,Montpellier,2024-10-27,W,A,3,0,3,0,0,3,49,0,fr Ligue 1,22,1,27.3,28.0,14,15,48.3,14,7,50.0,7,50.0,346,1682,1021,19,13,17,0,0.0,2,0,0,20,7,6,5,0,1,0,0,0,10,80.0,49.9,15,0.2,0.5,6,40.0,18.1,0,1,0,0,0,51,0,10.3,417,494,84.4,12,22,10,0,38,7059,2512,206,220,93.6,171,201,85.1,30,52,57.7,0,0,0,,0,0,,0,0,0,456,37,8,3,4,10,15,3,2,1,0,1,4,416,13,7,20,7,24,16,2,2,1,0,3,2,2,100.0,608,64,197,304,115,34,608,16,10,9,5,2,9,18,50.0,9,4,2,2,8,24,26,0,1.9,1.9,1.7,1.7,1.7,1.9,1.1,1.1,1.3,0.13,0,0.1,0.06,0.1
