Team,Opp,Date,Result,H/A,Tm_PTS,Opp_PTS,MP,Tm_FG,Tm_FGA,Tm_FG%,Tm_2P,Tm_2PA,Tm_2P%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Opp_FG,Opp_FGA,Opp_FG%,Opp_2P,Opp_2PA,Opp_2P%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Tm_ORB,Tm_DRB,Tm_TRB,Opp_ORB,Opp_DRB,Opp_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Tm_ORtg,Tm_DRtg,Tm_FTr,Tm_3PAr,Tm_TS%,Tm_eFG%,Tm_FT/FGA,Opp_ORtg,Opp_DRtg,Opp_FTr,Opp_3PAr,Opp_TS%,Opp_eFG%,Opp_FT/FGA,Tm_ORB%,Tm_DRB%,Tm_TRB%,Opp_ORB%,Opp_DRB%,Opp_TRB%,Tm_AST%,Tm_STL%,Tm_BLK%,Tm_TOV%,Opp_AST%,Opp_STL%,Opp_BLK%,Opp_TOV%,Tm_Rest,Opp_Rest,Tm_Pos,Tm_Pace,Opp_Pace
DAL,LAC,2024-12-21,W,H,113,97,240,40,88,0.455,26,53,0.491,14,35,0.4,19,22,0.864,34,81,0.42,24,44,0.545,10,37,0.27,19,22,0.864,11,32,43,8,32,40,25,12,5,13,18,18,8,7,17,14,116.9,100.3,0.25,0.398,0.578,0.534,0.216,100.3,116.9,0.272,0.457,0.535,0.481,0.235,25.6,80.0,48.2,20.0,74.4,48.2,62.5,12.4,11.4,11.7,52.9,8.3,13.2,15.8,2.0,2.0,96.69691999999999,96.69691999999999,96.69691999999999
MEM,LAC,2024-12-23,L,H,110,114,240,38,99,0.384,22,57,0.386,16,42,0.381,18,26,0.692,42,96,0.438,33,69,0.478,9,27,0.333,21,26,0.808,19,37,56,15,38,53,26,8,6,20,18,22,15,6,17,28,102.6,106.4,0.263,0.424,0.498,0.465,0.182,106.4,102.6,0.271,0.281,0.531,0.484,0.219,33.3,71.2,48.6,28.8,66.7,48.6,68.4,7.5,8.7,15.3,52.4,14.0,10.5,13.7,2.0,2.0,107.212225,107.212225,107.212225
GSW,LAC,2024-12-27,L,A,92,102,240,35,95,0.368,28,57,0.491,7,38,0.184,15,20,0.75,40,75,0.533,30,43,0.698,10,32,0.313,12,15,0.8,19,28,47,6,33,39,24,14,2,14,16,19,6,10,23,19,96.4,106.8,0.211,0.4,0.443,0.405,0.158,106.8,96.4,0.2,0.427,0.625,0.6,0.16,36.5,82.4,45.3,17.6,63.5,45.3,68.6,14.7,4.7,11.9,47.5,6.3,17.5,22.0,2.0,4.0,95.4879,95.4879,95.4879
NOP,LAC,2024-12-30,L,H,113,116,240,42,82,0.512,24,45,0.533,18,37,0.486,11,14,0.786,41,86,0.477,28,49,0.571,13,37,0.351,21,27,0.778,6,29,35,14,26,40,30,13,5,16,22,24,11,2,17,14,116.7,119.8,0.171,0.451,0.641,0.622,0.134,119.8,116.7,0.314,0.43,0.593,0.552,0.244,18.8,67.4,53.3,32.6,81.3,53.3,71.4,13.4,10.2,15.4,58.5,11.4,4.4,14.8,3.0,3.0,96.82835,96.82835,96.82835
SAS,LAC,2024-12-31,W,H,122,86,240,48,98,0.49,39,58,0.672,9,40,0.225,17,19,0.895,30,87,0.345,19,46,0.413,11,41,0.268,15,18,0.833,15,43,58,10,31,41,37,10,7,9,15,17,7,3,14,15,125.9,88.7,0.194,0.408,0.574,0.536,0.173,88.7,125.9,0.207,0.471,0.453,0.408,0.172,32.6,81.1,41.4,18.9,67.4,41.4,77.1,10.3,15.2,7.8,56.7,7.2,5.2,12.9,2.0,1.0,96.915945,96.915945,96.915945
OKC,LAC,2025-01-02,W,H,116,98,240,43,86,0.5,29,48,0.604,14,38,0.368,16,20,0.8,38,81,0.469,27,49,0.551,11,32,0.344,11,17,0.647,4,31,35,10,35,45,29,11,3,10,14,25,6,1,20,18,118.5,100.1,0.233,0.442,0.612,0.581,0.186,100.1,118.5,0.21,0.395,0.554,0.537,0.136,10.3,75.6,56.3,24.4,89.7,56.3,67.4,11.2,6.1,9.5,65.8,6.1,2.1,18.4,2.0,2.0,97.917265,97.917265,97.917265
ATL,LAC,2025-01-04,L,A,105,131,240,38,88,0.432,22,42,0.524,16,46,0.348,13,17,0.765,53,96,0.552,40,60,0.667,13,36,0.361,12,17,0.706,8,35,43,7,41,48,30,11,4,23,12,36,15,3,17,17,94.9,118.4,0.193,0.523,0.55,0.523,0.148,118.4,94.9,0.177,0.375,0.633,0.62,0.125,16.3,83.3,52.7,16.7,83.7,52.7,78.9,9.9,6.7,19.4,67.9,13.6,7.1,14.1,1.0,2.0,110.597915,110.597915,110.597915
MIN,LAC,2025-01-06,W,H,108,106,240,41,92,0.446,25,53,0.472,16,39,0.41,10,17,0.588,37,89,0.416,25,54,0.463,12,35,0.343,20,25,0.8,17,38,55,14,35,49,24,6,5,15,20,23,9,10,13,19,111.9,109.9,0.185,0.424,0.543,0.533,0.109,109.9,111.9,0.281,0.393,0.53,0.483,0.225,32.7,73.1,47.1,26.9,67.3,47.1,58.5,6.2,9.3,13.1,62.2,9.3,18.9,11.5,2.0,2.0,96.494225,96.494225,96.494225
DEN,LAC,2025-01-08,W,H,126,103,240,49,89,0.551,32,54,0.593,17,35,0.486,11,17,0.647,30,80,0.375,19,42,0.452,11,38,0.289,32,40,0.8,7,38,45,9,31,40,29,7,3,12,24,14,8,6,12,15,127.5,104.2,0.191,0.393,0.653,0.646,0.124,104.2,127.5,0.5,0.475,0.528,0.444,0.4,18.4,80.9,47.1,19.1,81.6,47.1,59.2,7.1,7.1,11.1,46.7,8.1,11.1,10.9,1.0,2.0,98.85315,98.85315,98.85315
MIA,LAC,2025-01-13,L,A,98,109,240,33,85,0.388,16,33,0.485,17,52,0.327,15,18,0.833,45,93,0.484,32,57,0.561,13,36,0.361,6,10,0.6,9,40,49,7,41,48,22,7,3,16,9,28,11,6,12,15,98.2,109.3,0.212,0.612,0.527,0.488,0.176,109.3,98.2,0.108,0.387,0.56,0.554,0.065,18.0,85.1,49.5,14.9,82.0,49.5,66.7,7.0,5.3,14.7,62.2,11.0,18.2,11.0,2.0,5.0,99.76607999999999,99.76607999999999,99.76607999999999
