Rk,Team,Date,H/A,Opp,Result,MP,Tm_FG,Tm_FGA,Tm_FG%,Tm_2P,Tm_2PA,Tm_2P%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_PTS,Opp_FG,Opp_FGA,Opp_FG%,Opp_2P,Opp_2PA,Opp_2P%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_PTS
729,MIA,2025-01-01,,NOP,"W, 119-108",240,44,83,.530,30,49,.612,14,34,.412,17,21,.810,119,40,80,.500,31,46,.674,9,34,.265,19,22,.864,108
730,MIL,2025-03-22,@,SAC,"W, 114-108",240,44,84,.524,31,53,.585,13,31,.419,13,20,.650,114,41,91,.451,32,53,.604,9,38,.237,17,22,.773,108
731,MIL,2025-03-01,@,DAL,"W, 132-117",240,44,87,.506,31,48,.646,13,39,.333,31,35,.886,132,43,91,.473,32,51,.627,11,40,.275,20,25,.800,117
732,MIL,2025-02-23,,MIA,"W, 120-113",240,44,86,.512,30,47,.638,14,39,.359,18,22,.818,120,41,88,.466,32,57,.561,9,31,.290,22,26,.846,113
733,MIL,2025-02-02,,MEM,"L, 119-132",240,44,91,.484,24,46,.522,20,45,.444,11,19,.579,119,52,107,.486,38,68,.559,14,39,.359,14,22,.636,132
734,MIL,2025-01-28,@,POR,"L, 112-125",240,44,87,.506,33,52,.635,11,35,.314,13,18,.722,112,45,88,.511,33,60,.550,12,28,.429,23,28,.821,125
735,MIL,2025-01-08,,SAS,"W, 121-105",240,44,92,.478,25,50,.500,19,42,.452,14,20,.700,121,35,95,.368,17,43,.395,18,52,.346,17,20,.850,105
736,MIL,2024-12-21,,WAS,"W, 112-101",240,44,98,.449,24,50,.480,20,48,.417,4,5,.800,112,36,81,.444,18,39,.462,18,42,.429,11,16,.688,101
737,MIL,2024-11-30,,WAS,"W, 124-114",240,44,86,.512,28,51,.549,16,35,.457,20,25,.800,124,41,87,.471,32,55,.582,9,32,.281,23,24,.958,114
738,MIL,2024-11-20,,CHI,"W, 122-106",240,44,80,.550,31,44,.705,13,36,.361,21,31,.677,122,41,88,.466,24,43,.558,17,45,.378,7,7,1.000,106
739,MIN,2025-03-30,,DET,"W, 123-104",240,44,93,.473,32,62,.516,12,31,.387,23,31,.742,123,34,95,.358,22,57,.386,12,38,.316,24,32,.750,104
740,MIN,2025-03-24,@,IND,"L, 103-119",240,44,91,.484,35,56,.625,9,35,.257,6,10,.600,103,46,94,.489,33,59,.559,13,35,.371,14,14,1.000,119
741,MIN,2025-03-17,,IND,"L, 130-132 (OT)",265,44,97,.454,31,55,.564,13,42,.310,29,36,.806,130,48,97,.495,31,60,.517,17,37,.459,19,23,.826,132
742,MIN,2025-03-05,@,CHO,"W, 125-110",240,44,90,.489,23,41,.561,21,49,.429,16,22,.727,125,42,95,.442,30,53,.566,12,42,.286,14,18,.778,110
743,MIN,2025-02-28,@,UTA,"L, 116-117",240,44,101,.436,24,49,.490,20,52,.385,8,14,.571,116,47,92,.511,33,57,.579,14,35,.400,9,14,.643,117
744,MIN,2025-02-24,@,OKC,"W, 131-128 (OT)",265,44,97,.454,35,65,.538,9,32,.281,34,39,.872,131,45,106,.425,30,57,.526,15,49,.306,23,29,.793,128
745,BRK,2025-03-06,,GSW,"L, 119-121",240,44,87,.506,29,54,.537,15,33,.455,16,18,.889,119,40,82,.488,28,50,.560,12,32,.375,29,32,.906,121
746,BRK,2024-11-27,@,PHO,"W, 127-117",240,44,87,.506,26,45,.578,18,42,.429,21,22,.955,127,41,77,.532,29,46,.630,12,31,.387,23,28,.821,117
747,NOP,2025-02-28,@,PHO,"L, 108-125",240,44,87,.506,33,59,.559,11,28,.393,9,15,.600,108,47,79,.595,26,39,.667,21,40,.525,10,13,.769,125
748,NOP,2025-02-12,,SAC,"L, 111-119",240,44,94,.468,36,62,.581,8,32,.250,15,18,.833,111,41,87,.471,25,42,.595,16,45,.356,21,29,.724,119
749,NOP,2025-01-31,,BOS,"L, 116-118",240,44,90,.489,29,53,.547,15,37,.405,13,19,.684,116,42,84,.500,26,43,.605,16,41,.390,18,26,.692,118
750,NOP,2025-01-10,@,PHI,"W, 123-115",240,44,91,.484,26,51,.510,18,40,.450,17,26,.654,123,42,91,.462,28,53,.528,14,38,.368,17,19,.895,115
751,NOP,2024-12-02,@,ATL,"L, 112-124",240,44,100,.440,31,58,.534,13,42,.310,11,17,.647,112,49,96,.510,39,58,.672,10,38,.263,16,20,.800,124
752,NYK,2025-03-22,,WAS,"W, 122-103",240,44,91,.484,31,56,.554,13,35,.371,21,27,.778,122,39,88,.443,28,52,.538,11,36,.306,14,19,.737,103
753,NYK,2025-03-12,@,POR,"W, 114-113 (OT)",265,44,94,.468,32,63,.508,12,31,.387,14,20,.700,114,40,90,.444,23,48,.479,17,42,.405,16,25,.640,113
754,NYK,2025-02-28,@,MEM,"W, 114-113",240,44,95,.463,31,57,.544,13,38,.342,13,16,.813,114,44,94,.468,40,63,.635,4,31,.129,21,22,.955,113
755,NYK,2025-02-01,,LAL,"L, 112-128",240,44,95,.463,34,67,.507,10,28,.357,14,19,.737,112,47,81,.580,28,41,.683,19,40,.475,15,18,.833,128
756,NYK,2024-11-15,,BRK,"W, 124-122",240,44,83,.530,31,45,.689,13,38,.342,23,28,.821,124,39,89,.438,20,43,.465,19,46,.413,25,28,.893,122
757,NYK,2024-11-12,@,PHI,"W, 111-99",240,44,89,.494,35,58,.603,9,31,.290,14,15,.933,111,31,83,.373,17,41,.415,14,42,.333,23,24,.958,99
758,NYK,2024-10-25,,IND,"W, 123-98",240,44,84,.524,32,57,.561,12,27,.444,23,29,.793,123,41,83,.494,38,53,.717,3,30,.100,13,20,.650,98
759,OKC,2025-03-27,,MEM,"W, 125-104",240,44,90,.489,31,59,.525,13,31,.419,24,28,.857,125,33,79,.418,17,37,.459,16,42,.381,22,23,.957,104
760,OKC,2025-03-05,@,MEM,"W, 120-103",240,44,87,.506,29,51,.569,15,36,.417,17,19,.895,120,37,91,.407,28,57,.491,9,34,.265,20,22,.909,103
761,OKC,2025-01-22,,UTA,"W, 123-114",240,44,95,.463,32,56,.571,12,39,.308,23,25,.920,123,42,90,.467,28,53,.528,14,37,.378,16,24,.667,114
762,OKC,2024-12-26,@,IND,"W, 120-114",240,44,95,.463,31,58,.534,13,37,.351,19,24,.792,120,42,89,.472,28,53,.528,14,36,.389,16,22,.727,114
763,OKC,2024-11-06,@,DEN,"L, 122-124",240,44,100,.440,28,60,.467,16,40,.400,18,23,.783,122,42,89,.472,26,51,.510,16,38,.421,24,33,.727,124
764,OKC,2024-10-27,,ATL,"W, 128-104",240,44,89,.494,28,49,.571,16,40,.400,24,32,.750,128,36,91,.396,26,60,.433,10,31,.323,22,29,.759,104
765,ORL,2025-03-29,,SAC,"W, 121-91",240,44,89,.494,26,50,.520,18,39,.462,15,24,.625,121,34,81,.420,27,53,.509,7,28,.250,16,20,.800,91
766,ORL,2024-11-29,@,BRK,"W, 123-100",240,44,83,.530,26,48,.542,18,35,.514,17,22,.773,123,38,77,.494,24,48,.500,14,29,.483,10,14,.714,100
767,PHI,2025-01-24,,CLE,"W, 132-129",240,44,87,.506,23,48,.479,21,39,.538,23,27,.852,132,45,90,.500,20,38,.526,25,52,.481,14,19,.737,129
768,PHI,2025-01-21,@,DEN,"L, 109-144",240,44,96,.458,29,58,.500,15,38,.395,6,8,.750,109,52,85,.612,36,54,.667,16,31,.516,24,25,.960,144
769,PHO,2025-04-01,@,MIL,"L, 123-133",240,44,92,.478,26,47,.553,18,45,.400,17,21,.810,123,51,74,.689,34,45,.756,17,29,.586,14,15,.933,133
770,PHO,2025-02-27,,NOP,"L, 116-124",240,44,94,.468,24,41,.585,20,53,.377,8,10,.800,116,50,104,.481,33,57,.579,17,47,.362,7,12,.583,124
771,PHO,2025-01-16,@,WAS,"W, 130-123",240,44,85,.518,28,52,.538,16,33,.485,26,31,.839,130,46,92,.500,33,51,.647,13,41,.317,18,27,.667,123
772,PHO,2025-01-11,,UTA,"W, 114-106",240,44,86,.512,31,49,.633,13,37,.351,13,19,.684,114,42,96,.438,33,54,.611,9,42,.214,13,18,.722,106
773,PHO,2024-11-10,,SAC,"L, 118-127 (OT)",265,44,105,.419,26,48,.542,18,57,.316,12,15,.800,118,50,102,.490,39,65,.600,11,37,.297,16,19,.842,127
774,POR,2025-03-10,@,GSW,"L, 120-130",240,44,91,.484,26,49,.531,18,42,.429,14,17,.824,120,45,85,.529,24,44,.545,21,41,.512,19,21,.905,130
775,POR,2024-11-27,@,IND,"L, 114-121",240,44,87,.506,28,52,.538,16,35,.457,10,17,.588,114,46,94,.489,33,62,.532,13,32,.406,16,20,.800,121
776,POR,2024-11-17,,ATL,"W, 114-110",240,44,95,.463,30,57,.526,14,38,.368,12,19,.632,114,39,85,.459,28,53,.528,11,32,.344,21,25,.840,110
777,SAC,2025-03-05,@,DEN,"L, 110-116",240,44,96,.458,33,69,.478,11,27,.407,11,14,.786,110,40,87,.460,28,52,.538,12,35,.343,24,30,.800,116
778,SAC,2025-03-01,@,HOU,"W, 113-103",240,44,87,.506,35,59,.593,9,28,.321,16,21,.762,113,37,86,.430,24,51,.471,13,35,.371,16,23,.696,103
779,SAC,2025-01-10,@,BOS,"W, 114-97",240,44,102,.431,26,55,.473,18,47,.383,8,9,.889,114,34,84,.405,23,43,.535,11,41,.268,18,22,.818,97
780,SAC,2024-11-04,@,MIA,"W, 111-110",240,44,86,.512,34,59,.576,10,27,.370,13,15,.867,111,37,85,.435,22,49,.449,15,36,.417,21,30,.700,110
781,SAS,2025-02-20,,PHO,"W, 120-109",240,44,93,.473,29,52,.558,15,41,.366,17,22,.773,120,38,81,.469,22,37,.595,16,44,.364,17,20,.850,109
782,SAS,2025-01-06,@,CHI,"L, 110-114",240,44,95,.463,29,49,.592,15,46,.326,7,12,.583,110,44,102,.431,31,63,.492,13,39,.333,13,15,.867,114
783,SAS,2024-12-21,,POR,"W, 114-94",240,44,93,.473,34,57,.596,10,36,.278,16,18,.889,114,38,96,.396,26,53,.491,12,43,.279,6,9,.667,94
784,SAS,2024-12-13,@,POR,"W, 118-116",240,44,85,.518,30,55,.545,14,30,.467,16,21,.762,118,42,82,.512,26,41,.634,16,41,.390,16,17,.941,116
785,SAS,2024-12-05,,CHI,"L, 124-139",240,44,95,.463,36,67,.537,8,28,.286,28,39,.718,124,52,90,.578,35,53,.660,17,37,.459,18,23,.783,139
786,SAS,2024-11-07,,POR,"W, 118-105",240,44,82,.537,28,43,.651,16,39,.410,14,18,.778,118,41,86,.477,32,54,.593,9,32,.281,14,22,.636,105
787,TOR,2025-04-03,,POR,"L, 103-112",240,44,96,.458,32,62,.516,12,34,.353,3,5,.600,103,42,86,.488,32,52,.615,10,34,.294,18,20,.900,112
788,TOR,2025-04-01,@,CHI,"L, 118-137",240,44,97,.454,24,52,.462,20,45,.444,10,11,.909,118,50,88,.568,36,54,.667,14,34,.412,23,27,.852,137
789,TOR,2025-03-20,@,GSW,"L, 114-117",240,44,78,.564,33,52,.635,11,26,.423,15,19,.789,114,38,90,.422,19,43,.442,19,47,.404,22,28,.786,117
790,TOR,2025-03-14,@,UTA,"W, 126-118",240,44,91,.484,32,59,.542,12,32,.375,26,35,.743,126,39,89,.438,23,51,.451,16,38,.421,24,31,.774,118
791,TOR,2025-03-12,,PHI,"W, 118-105",240,44,100,.440,28,60,.467,16,40,.400,14,18,.778,118,41,96,.427,34,61,.557,7,35,.200,16,22,.727,105
792,TOR,2025-02-02,,LAC,"W, 115-108",240,44,85,.518,31,60,.517,13,25,.520,14,16,.875,115,41,88,.466,32,60,.533,9,28,.321,17,21,.810,108
793,TOR,2024-12-03,,IND,"W, 122-111",240,44,81,.543,31,48,.646,13,33,.394,21,29,.724,122,38,84,.452,26,54,.481,12,30,.400,23,28,.821,111
794,UTA,2024-12-30,,DEN,"L, 121-132",240,44,86,.512,31,48,.646,13,38,.342,20,22,.909,121,53,105,.505,44,75,.587,9,30,.300,17,19,.895,132
795,UTA,2024-11-23,,NYK,"W, 121-106",240,44,87,.506,25,53,.472,19,34,.559,14,19,.737,121,39,100,.390,22,49,.449,17,51,.333,11,12,.917,106
796,WAS,2025-03-08,@,TOR,"W, 118-117",240,44,100,.440,31,62,.500,13,38,.342,17,23,.739,118,40,95,.421,30,69,.435,10,26,.385,27,30,.900,117
797,WAS,2025-02-05,@,BRK,"W, 119-102",240,44,81,.543,24,38,.632,20,43,.465,11,14,.786,119,36,83,.434,23,45,.511,13,38,.342,17,23,.739,102
798,WAS,2025-02-03,@,CHO,"W, 124-114",240,44,99,.444,27,48,.563,17,51,.333,19,23,.826,124,39,89,.438,28,60,.467,11,29,.379,25,28,.893,114
799,ATL,2025-03-27,@,MIA,"L, 112-122",240,43,83,.518,25,42,.595,18,41,.439,8,11,.727,112,44,82,.537,26,49,.531,18,33,.545,16,20,.800,122
800,ATL,2025-03-25,@,HOU,"L, 114-121",240,43,103,.417,28,54,.519,15,49,.306,13,15,.867,114,42,93,.452,31,54,.574,11,39,.282,26,29,.897,121
801,ATL,2025-02-28,,OKC,"L, 119-135",240,43,88,.489,28,52,.538,15,36,.417,18,23,.783,119,51,101,.505,28,51,.549,23,50,.460,10,12,.833,135
802,ATL,2025-01-14,,PHO,"W, 122-117",240,43,98,.439,26,57,.456,17,41,.415,19,26,.731,122,43,84,.512,30,49,.612,13,35,.371,18,27,.667,117
803,ATL,2024-12-11,@,NYK,"W, 108-100",240,43,104,.413,34,73,.466,9,31,.290,13,20,.650,108,40,93,.430,29,51,.569,11,42,.262,9,15,.600,100
804,BOS,2025-02-28,,CLE,"L, 116-123",240,43,89,.483,26,50,.520,17,39,.436,13,17,.765,116,45,94,.479,28,55,.509,17,39,.436,16,19,.842,123
805,BOS,2025-02-20,@,PHI,"W, 124-104",240,43,89,.483,19,35,.543,24,54,.444,14,15,.933,124,40,93,.430,32,54,.593,8,39,.205,16,17,.941,104
806,BOS,2024-12-29,,IND,"L, 114-123",240,43,93,.462,27,39,.692,16,54,.296,12,19,.632,114,46,87,.529,37,64,.578,9,23,.391,22,27,.815,123
807,BOS,2024-12-25,,PHI,"L, 114-118",240,43,95,.453,23,46,.500,20,49,.408,8,13,.615,114,41,88,.466,24,48,.500,17,40,.425,19,19,1.000,118
808,BOS,2024-10-28,,MIL,"W, 119-108",240,43,87,.494,25,40,.625,18,47,.383,15,19,.789,119,37,82,.451,29,51,.569,8,31,.258,26,31,.839,108
809,CHO,2025-03-31,,UTA,"W, 110-106",240,43,80,.538,28,42,.667,15,38,.395,9,14,.643,110,39,96,.406,25,44,.568,14,52,.269,14,15,.933,106
810,CHO,2025-03-20,,NYK,"W, 115-98",240,43,88,.489,28,56,.500,15,32,.469,14,17,.824,115,36,90,.400,26,51,.510,10,39,.256,16,20,.800,98
811,CHO,2025-02-20,@,DEN,"L, 115-129",240,43,99,.434,28,62,.452,15,37,.405,14,17,.824,115,49,98,.500,30,55,.545,19,43,.442,12,16,.750,129
812,CHO,2024-12-19,@,WAS,"L, 114-123",240,43,106,.406,35,63,.556,8,43,.186,20,27,.741,114,41,83,.494,24,41,.585,17,42,.405,24,31,.774,123
813,CHI,2025-03-29,,DAL,"L, 119-120",240,43,91,.473,29,58,.500,14,33,.424,19,24,.792,119,47,101,.465,38,71,.535,9,30,.300,17,21,.810,120
814,CHI,2025-03-27,,LAL,"W, 119-117",240,43,92,.467,24,48,.500,19,44,.432,14,22,.636,119,45,91,.495,33,50,.660,12,41,.293,15,18,.833,117
815,CHI,2025-03-15,@,HOU,"L, 114-117",240,43,93,.462,29,55,.527,14,38,.368,14,16,.875,114,44,98,.449,30,54,.556,14,44,.318,15,26,.577,117
816,CHI,2025-03-06,@,ORL,"W, 125-123",240,43,86,.500,28,46,.609,15,40,.375,24,30,.800,125,40,87,.460,31,54,.574,9,33,.273,34,40,.850,123
817,CHI,2025-01-12,,SAC,"L, 119-124",240,43,93,.462,25,56,.446,18,37,.486,15,20,.750,119,47,95,.495,34,56,.607,13,39,.333,17,21,.810,124
818,CHI,2024-12-16,@,TOR,"W, 122-121",240,43,93,.462,29,53,.547,14,40,.350,22,28,.786,122,45,92,.489,36,66,.545,9,26,.346,22,30,.733,121
819,CHI,2024-11-11,,CLE,"L, 113-119",240,43,87,.494,29,49,.592,14,38,.368,13,16,.813,113,43,97,.443,28,52,.538,15,45,.333,18,24,.750,119
820,CLE,2025-01-14,@,IND,"W, 127-117",240,43,89,.483,28,45,.622,15,44,.341,26,31,.839,127,44,91,.484,32,63,.508,12,28,.429,17,22,.773,117
821,CLE,2024-12-23,,UTA,"W, 124-113",240,43,91,.473,23,45,.511,20,46,.435,18,23,.783,124,38,92,.413,19,48,.396,19,44,.432,18,26,.692,113
822,CLE,2024-12-16,@,BRK,"W, 130-101",240,43,81,.531,24,34,.706,19,47,.404,25,29,.862,130,34,81,.420,20,47,.426,14,34,.412,19,24,.792,101
823,CLE,2024-12-03,,WAS,"W, 118-87",240,43,89,.483,27,43,.628,16,46,.348,16,25,.640,118,32,83,.386,28,57,.491,4,26,.154,19,25,.760,87
824,CLE,2024-11-11,@,CHI,"W, 119-113",240,43,97,.443,28,52,.538,15,45,.333,18,24,.750,119,43,87,.494,29,49,.592,14,38,.368,13,16,.813,113
825,DAL,2025-03-25,@,NYK,"L, 113-128",240,43,80,.538,37,61,.607,6,19,.316,21,25,.840,113,53,89,.596,43,63,.683,10,26,.385,12,18,.667,128
826,DAL,2025-03-09,,PHO,"L, 116-125",240,43,88,.489,26,46,.565,17,42,.405,13,16,.813,116,49,84,.583,39,56,.696,10,28,.357,17,18,.944,125
827,DAL,2025-03-01,,MIL,"L, 117-132",240,43,91,.473,32,51,.627,11,40,.275,20,25,.800,117,44,87,.506,31,48,.646,13,39,.333,31,35,.886,132
828,DAL,2025-01-15,@,NOP,"L, 116-119",240,43,90,.478,31,55,.564,12,35,.343,18,25,.720,116,43,97,.443,30,58,.517,13,39,.333,20,24,.833,119
829,DAL,2025-01-03,,CLE,"L, 122-134",240,43,100,.430,31,56,.554,12,44,.273,24,30,.800,122,52,98,.531,37,58,.638,15,40,.375,15,20,.750,134
830,DAL,2024-12-28,@,POR,"L, 122-126",240,43,89,.483,28,51,.549,15,38,.395,21,26,.808,122,46,92,.500,35,66,.530,11,26,.423,23,29,.793,126
831,DAL,2024-11-14,@,UTA,"L, 113-115",240,43,85,.506,31,46,.674,12,39,.308,15,20,.750,113,43,85,.506,30,51,.588,13,34,.382,16,21,.762,115
832,DAL,2024-10-28,,UTA,"W, 110-102",240,43,95,.453,32,56,.571,11,39,.282,13,17,.765,110,34,92,.370,24,57,.421,10,35,.286,24,29,.828,102
833,DEN,2025-03-17,@,GSW,"W, 114-105",240,43,92,.467,29,53,.547,14,39,.359,14,18,.778,114,41,84,.488,33,51,.647,8,33,.242,15,27,.556,105
834,DEN,2025-01-25,@,MIN,"L, 104-133",240,43,88,.489,32,56,.571,11,32,.344,7,13,.538,104,53,95,.558,39,65,.600,14,30,.467,13,15,.867,133
835,DEN,2025-01-14,@,DAL,"W, 118-99",240,43,83,.518,30,54,.556,13,29,.448,19,22,.864,118,38,90,.422,29,58,.500,9,32,.281,14,22,.636,99
836,DEN,2024-11-22,,DAL,"L, 120-123",240,43,90,.478,28,61,.459,15,29,.517,19,29,.655,120,46,91,.505,36,64,.563,10,27,.370,21,27,.778,123
837,DET,2025-03-09,@,POR,"W, 119-112",240,43,87,.494,34,59,.576,9,28,.321,24,32,.750,119,36,93,.387,21,43,.488,15,50,.300,25,32,.781,112
838,DET,2025-02-03,,ATL,"L, 130-132",240,43,83,.518,34,56,.607,9,27,.333,35,38,.921,130,42,81,.519,26,44,.591,16,37,.432,32,39,.821,132
839,DET,2024-12-07,@,NYK,"W, 120-111",240,43,83,.518,25,47,.532,18,36,.500,16,19,.842,120,42,79,.532,31,45,.689,11,34,.324,16,27,.593,111
840,DET,2024-12-04,@,BOS,"L, 120-130",240,43,84,.512,23,45,.511,20,39,.513,14,18,.778,120,45,94,.479,24,41,.585,21,53,.396,19,25,.760,130
841,DET,2024-11-12,,MIA,"W, 123-121 (OT)",265,43,92,.467,30,56,.536,13,36,.361,24,28,.857,123,47,101,.465,30,56,.536,17,45,.378,10,13,.769,121
842,DET,2024-10-26,,BOS,"L, 118-124",240,43,88,.489,29,49,.592,14,39,.359,18,22,.818,118,38,90,.422,16,42,.381,22,48,.458,26,30,.867,124
843,GSW,2025-03-04,@,NYK,"W, 114-102",240,43,88,.489,30,51,.588,13,37,.351,15,19,.789,114,41,92,.446,33,59,.559,8,33,.242,12,15,.800,102
844,GSW,2025-01-22,@,SAC,"L, 117-123",240,43,92,.467,21,44,.477,22,48,.458,9,13,.692,117,41,81,.506,30,51,.588,11,30,.367,30,32,.938,123
845,GSW,2024-11-15,,MEM,"W, 123-118",240,43,98,.439,24,52,.462,19,46,.413,18,25,.720,123,42,103,.408,35,61,.574,7,42,.167,27,33,.818,118
846,HOU,2024-12-23,@,CHO,"W, 114-101",240,43,99,.434,30,57,.526,13,42,.310,15,19,.789,114,37,89,.416,27,53,.509,10,36,.278,17,24,.708,101
847,HOU,2024-11-04,,NYK,"W, 109-97",240,43,88,.489,35,55,.636,8,33,.242,15,18,.833,109,34,88,.386,23,60,.383,11,28,.393,18,21,.857,97
848,HOU,2024-10-25,,MEM,"W, 128-108",240,43,98,.439,26,55,.473,17,43,.395,25,36,.694,128,38,91,.418,28,63,.444,10,28,.357,22,36,.611,108
849,IND,2025-02-26,,TOR,"W, 111-91",240,43,81,.531,28,44,.636,15,37,.405,10,16,.625,111,37,87,.425,31,60,.517,6,27,.222,11,16,.688,91
850,IND,2025-02-11,,NYK,"L, 115-128",240,43,89,.483,34,58,.586,9,31,.290,20,26,.769,115,49,91,.538,39,64,.609,10,27,.370,20,23,.870,128
851,IND,2025-02-06,@,LAC,"W, 119-112",240,43,95,.453,30,56,.536,13,39,.333,20,24,.833,119,41,88,.466,24,48,.500,17,40,.425,13,18,.722,112
852,IND,2025-02-03,@,UTA,"W, 112-111",240,43,91,.473,33,49,.673,10,42,.238,16,20,.800,112,39,91,.429,26,54,.481,13,37,.351,20,30,.667,111
853,IND,2025-01-12,@,CLE,"W, 108-93",240,43,92,.467,32,57,.561,11,35,.314,11,18,.611,108,33,83,.398,22,42,.524,11,41,.268,16,18,.889,93
854,IND,2025-01-10,,GSW,"W, 108-96",240,43,82,.524,34,55,.618,9,27,.333,13,19,.684,108,38,91,.418,28,53,.528,10,38,.263,10,13,.769,96
855,IND,2024-12-01,@,MEM,"L, 121-136",240,43,90,.478,29,48,.604,14,42,.333,21,26,.808,121,49,93,.527,33,47,.702,16,46,.348,22,27,.815,136
856,IND,2024-11-25,,NOP,"W, 114-110",240,43,91,.473,26,44,.591,17,47,.362,11,16,.688,114,45,87,.517,36,54,.667,9,33,.273,11,19,.579,110
857,IND,2024-11-22,@,MIL,"L, 117-129",240,43,91,.473,32,57,.561,11,34,.324,20,27,.741,117,48,90,.533,31,54,.574,17,36,.472,16,20,.800,129
858,LAC,2025-03-09,,SAC,"W, 111-110 (OT)",265,43,81,.531,33,50,.660,10,31,.323,15,25,.600,111,40,87,.460,31,53,.585,9,34,.265,21,25,.840,110
859,LAC,2025-03-04,@,PHO,"L, 117-119",240,43,83,.518,35,53,.660,8,30,.267,23,27,.852,117,41,80,.513,27,46,.587,14,34,.412,23,27,.852,119
860,LAC,2025-01-15,,BRK,"W, 126-67",240,43,79,.544,31,47,.660,12,32,.375,28,30,.933,126,25,83,.301,20,55,.364,5,28,.179,12,22,.545,67
861,LAC,2024-12-01,,DEN,"W, 126-122",240,43,90,.478,25,51,.490,18,39,.462,22,27,.815,126,51,88,.580,41,64,.641,10,24,.417,10,19,.526,122
862,LAL,2025-02-22,@,DEN,"W, 123-100",240,43,86,.500,27,45,.600,16,41,.390,21,25,.840,123,34,85,.400,18,44,.409,16,41,.390,16,21,.762,100
863,LAL,2025-01-21,,WAS,"W, 111-88",240,43,90,.478,32,56,.571,11,34,.324,14,18,.778,111,34,95,.358,23,52,.442,11,43,.256,9,13,.692,88
864,LAL,2025-01-03,,ATL,"W, 119-102",240,43,88,.489,30,58,.517,13,30,.433,20,25,.800,119,41,100,.410,35,66,.530,6,34,.176,14,18,.778,102
865,LAL,2025-01-02,,POR,"W, 114-106",240,43,94,.457,28,51,.549,15,43,.349,13,14,.929,114,40,80,.500,31,54,.574,9,26,.346,17,21,.810,106
866,LAL,2024-11-13,,MEM,"W, 128-123",240,43,85,.506,23,44,.523,20,41,.488,22,32,.688,128,42,89,.472,30,56,.536,12,33,.364,27,33,.818,123
867,MEM,2025-03-12,,UTA,"W, 122-115",240,43,94,.457,23,50,.460,20,44,.455,16,21,.762,122,42,90,.467,30,56,.536,12,34,.353,19,28,.679,115
868,MEM,2025-02-11,@,PHO,"W, 119-112",240,43,100,.430,31,61,.508,12,39,.308,21,27,.778,119,41,92,.446,29,48,.604,12,44,.273,18,22,.818,112
869,MEM,2025-01-25,,UTA,"W, 125-103",240,43,84,.512,29,46,.630,14,38,.368,25,34,.735,125,39,92,.424,27,45,.600,12,47,.255,13,16,.813,103
870,MEM,2025-01-03,@,SAC,"L, 133-138",240,43,89,.483,26,52,.500,17,37,.459,30,36,.833,133,49,99,.495,28,52,.538,21,47,.447,19,23,.826,138
871,MEM,2024-11-25,,POR,"W, 123-98",240,43,87,.494,31,59,.525,12,28,.429,25,34,.735,123,34,102,.333,26,56,.464,8,46,.174,22,28,.786,98
872,MEM,2024-11-04,@,BRK,"L, 104-106",240,43,91,.473,35,61,.574,8,30,.267,10,13,.769,104,40,84,.476,27,48,.563,13,36,.361,13,18,.722,106
873,MEM,2024-10-31,,MIL,"W, 122-99",240,43,82,.524,35,54,.648,8,28,.286,28,31,.903,122,41,96,.427,32,54,.593,9,42,.214,8,19,.421,99
874,MEM,2024-10-23,@,UTA,"W, 126-124",240,43,91,.473,26,46,.565,17,45,.378,23,32,.719,126,40,85,.471,30,59,.508,10,26,.385,34,45,.756,124
875,MIA,2025-04-02,@,BOS,"W, 124-103",240,43,83,.518,29,53,.547,14,30,.467,24,27,.889,124,39,87,.448,27,44,.614,12,43,.279,13,16,.813,103
876,MIA,2025-03-25,,GSW,"W, 112-86",240,43,77,.558,26,52,.500,17,25,.680,9,12,.750,112,33,83,.398,24,45,.533,9,38,.237,11,16,.688,86
877,MIA,2025-02-13,@,DAL,"L, 113-118",240,43,91,.473,33,55,.600,10,36,.278,17,26,.654,113,46,90,.511,33,54,.611,13,36,.361,13,16,.813,118
878,MIA,2025-02-04,@,CHI,"L, 124-133",240,43,90,.478,26,46,.565,17,44,.386,21,26,.808,124,48,91,.527,29,50,.580,19,41,.463,18,22,.818,133
879,MIA,2025-01-07,@,GSW,"W, 114-98",240,43,91,.473,27,51,.529,16,40,.400,12,17,.706,114,40,98,.408,26,48,.542,14,50,.280,4,5,.800,98
880,MIA,2025-01-06,@,SAC,"L, 118-123 (2OT)",290,43,102,.422,32,60,.533,11,42,.262,21,27,.778,118,45,108,.417,32,70,.457,13,38,.342,20,26,.769,123
881,MIA,2025-01-02,,IND,"L, 115-128",240,43,75,.573,32,49,.653,11,26,.423,18,21,.857,115,51,96,.531,34,56,.607,17,40,.425,9,16,.563,128
882,MIA,2024-11-29,,TOR,"W, 121-111",240,43,94,.457,22,40,.550,21,54,.389,14,17,.824,121,43,80,.538,32,51,.627,11,29,.379,14,17,.824,111
883,MIA,2024-11-02,@,WAS,"W, 118-98",240,43,102,.422,28,65,.431,15,37,.405,17,24,.708,118,38,91,.418,31,56,.554,7,35,.200,15,21,.714,98
