Rk,Team,Date,Att,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Att,Succ,Succ%,Tkld,Tkld%,Match Report
673,Atalanta,2024-12-22,21,,Empoli,it Serie A,W 3-2,3,2,+1,65,3,0,0,0,21,8,38.1,10,47.6,Match Report
674,Atalanta,2024-10-30,21,,Monza,it Serie A,W 2-0,2,0,+2,53,2,0,0,0,21,10,47.6,9,42.9,Match Report
675,Rayo Vallecano,2025-03-16,21,,Real Sociedad,es La Liga,D 2-2,2,2,0,55,2,0,0,0,21,6,28.6,12,57.1,Match Report
676,Rayo Vallecano,2025-03-09,21,@,Real Madrid,es La Liga,L 1-2,1,2,-1,54,1,0,0,0,21,10,47.6,9,42.9,Match Report
677,Rayo Vallecano,2025-01-31,21,@,Leganés,es La Liga,W 1-0,1,0,+1,66,1,0,0,0,21,9,42.9,10,47.6,Match Report
678,Mainz 05,2024-10-25,21,,Gladbach,de Bundesliga,D 1-1,1,1,0,52,0,0,0,0,21,10,47.6,11,52.4,Match Report
679,Sevilla,2024-10-20,21,@,Barcelona,es La Liga,L 1-5,1,5,-4,33,1,0,0,0,21,10,47.6,9,42.9,Match Report
680,Sevilla,2024-09-20,21,@,Alavés,es La Liga,L 1-2,1,2,-1,65,1,0,0,0,21,12,57.1,9,42.9,Match Report
681,Dortmund,2024-09-22,21,@,Stuttgart,de Bundesliga,L 1-5,1,5,-4,48,1,0,0,0,21,9,42.9,10,47.6,Match Report
682,Venezia,2025-03-01,21,@,Atalanta,it Serie A,D 0-0,0,0,0,40,0,0,0,0,21,10,47.6,9,42.9,Match Report
683,Venezia,2024-10-27,21,@,Monza,it Serie A,D 2-2,2,2,0,54,2,0,0,0,21,7,33.3,10,47.6,Match Report
684,Newcastle Utd,2025-01-04,21,@,Tottenham,eng Premier League,W 2-1,2,1,+1,44,2,0,0,0,21,7,33.3,10,47.6,Match Report
685,Newcastle Utd,2024-10-19,21,,Brighton,eng Premier League,L 0-1,0,1,-1,60,0,0,0,0,21,10,47.6,8,38.1,Match Report
686,Rennes,2025-02-21,21,,Reims,fr Ligue 1,W 1-0,1,0,+1,58,0,1,1,0,21,8,38.1,12,57.1,Match Report
687,Bochum,2024-12-22,21,,Heidenheim,de Bundesliga,W 2-0,2,0,+2,52,2,0,0,0,21,9,42.9,12,57.1,Match Report
688,Ipswich Town,2024-09-14,21,@,Brighton,eng Premier League,D 0-0,0,0,0,32,0,0,0,0,21,8,38.1,11,52.4,Match Report
689,Manchester City,2024-09-22,21,,Arsenal,eng Premier League,D 2-2,2,2,0,77,2,0,0,0,21,10,47.6,9,42.9,Match Report
690,Strasbourg,2025-03-16,21,,Toulouse,fr Ligue 1,W 2-1,2,1,+1,57,2,0,0,0,21,8,38.1,11,52.4,Match Report
691,Cagliari,2024-09-15,21,,Napoli,it Serie A,L 0-4,0,4,-4,51,0,0,0,0,21,7,33.3,11,52.4,Match Report
692,Brentford,2025-02-26,21,,Everton,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,21,9,42.9,11,52.4,Match Report
693,Chelsea,2025-02-22,21,@,Aston Villa,eng Premier League,L 1-2,1,2,-1,48,1,0,0,0,21,7,33.3,9,42.9,Match Report
694,Chelsea,2025-01-20,21,,Wolves,eng Premier League,W 3-1,3,1,+2,63,3,0,0,0,21,7,33.3,10,47.6,Match Report
695,Brighton,2024-12-30,21,@,Aston Villa,eng Premier League,D 2-2,2,2,0,41,2,0,0,0,21,9,42.9,12,57.1,Match Report
696,Brighton,2024-12-05,21,@,Fulham,eng Premier League,L 1-3,1,3,-2,57,1,0,0,0,21,11,52.4,9,42.9,Match Report
697,Brighton,2024-11-29,21,,Southampton,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,21,9,42.9,9,42.9,Match Report
698,Saint-Étienne,2025-02-22,21,,Angers,fr Ligue 1,D 3-3,3,3,0,61,3,0,0,0,21,12,57.1,9,42.9,Match Report
699,Saint-Étienne,2025-02-01,21,@,Lille,fr Ligue 1,L 1-4,1,4,-3,33,0,1,1,0,21,9,42.9,10,47.6,Match Report
700,Everton,2024-12-29,21,,Nott'ham Forest,eng Premier League,L 0-2,0,2,-2,64,0,0,0,0,21,12,57.1,8,38.1,Match Report
701,Everton,2024-08-31,21,,Bournemouth,eng Premier League,L 2-3,2,3,-1,47,2,0,0,0,21,10,47.6,9,42.9,Match Report
702,Napoli,2024-12-14,21,@,Udinese,it Serie A,W 3-1,3,1,+2,70,2,0,0,0,21,11,52.4,9,42.9,Match Report
703,Lyon,2024-09-22,21,,Marseille,fr Ligue 1,L 2-3,2,3,-1,63,2,0,1,1,21,11,52.4,9,42.9,Match Report
704,Atlético Madrid,2025-01-25,21,,Villarreal,es La Liga,D 1-1,1,1,0,59,1,0,0,0,21,12,57.1,9,42.9,Match Report
705,Milan,2025-02-15,21,,Hellas Verona,it Serie A,W 1-0,1,0,+1,73,1,0,0,0,21,13,61.9,7,33.3,Match Report
706,Milan,2024-12-20,21,@,Hellas Verona,it Serie A,W 1-0,1,0,+1,64,1,0,0,0,21,12,57.1,9,42.9,Match Report
707,Milan,2024-11-02,21,@,Monza,it Serie A,W 1-0,1,0,+1,56,1,0,0,0,21,11,52.4,7,33.3,Match Report
708,Milan,2024-08-24,21,@,Parma,it Serie A,L 1-2,1,2,-1,61,1,0,0,0,21,10,47.6,10,47.6,Match Report
709,Juventus,2025-04-06,21,@,Roma,it Serie A,D 1-1,1,1,0,59,1,0,0,0,21,14,66.7,6,28.6,Match Report
710,Juventus,2025-01-14,21,@,Atalanta,it Serie A,D 1-1,1,1,0,40,1,0,0,0,21,12,57.1,8,38.1,Match Report
711,Real Sociedad,2024-12-01,21,,Betis,es La Liga,W 2-0,2,0,+2,41,0,1,1,0,21,7,33.3,11,52.4,Match Report
712,Nott'ham Forest,2024-08-31,21,,Wolves,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,21,8,38.1,8,38.1,Match Report
713,Eint Frankfurt,2024-09-14,21,@,Wolfsburg,de Bundesliga,W 2-1,2,1,+1,40,1,1,1,0,21,13,61.9,7,33.3,Match Report
714,Celta Vigo,2024-10-27,21,@,Leganés,es La Liga,L 0-3,0,3,-3,61,0,0,0,0,21,7,33.3,11,52.4,Match Report
715,Brest,2024-11-22,21,@,Monaco,fr Ligue 1,L 2-3,2,3,-1,49,2,0,0,0,21,14,66.7,5,23.8,Match Report
716,Betis,2025-02-16,21,,Real Sociedad,es La Liga,W 3-0,3,0,+3,68,3,0,1,1,21,9,42.9,9,42.9,Match Report
717,Betis,2025-01-25,21,@,Mallorca,es La Liga,W 1-0,1,0,+1,52,1,0,0,0,21,12,57.1,8,38.1,Match Report
718,Lens,2025-03-15,21,,Rennes,fr Ligue 1,W 1-0,1,0,+1,46,1,0,0,0,21,8,38.1,11,52.4,Match Report
719,Lens,2025-01-12,21,@,Le Havre,fr Ligue 1,W 2-1,2,1,+1,69,2,0,0,0,21,7,33.3,13,61.9,Match Report
720,Monaco,2025-01-10,21,@,Nantes,fr Ligue 1,D 2-2,2,2,0,68,2,0,0,0,21,8,38.1,10,47.6,Match Report
721,Fulham,2025-03-16,21,,Tottenham,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,21,9,42.9,9,42.9,Match Report
722,Hoffenheim,2024-12-01,20,@,Mainz 05,de Bundesliga,L 0-2,0,2,-2,48,0,0,0,0,20,6,30.0,10,50.0,Match Report
723,Osasuna,2025-03-30,20,@,Athletic Club,es La Liga,D 0-0,0,0,0,39,0,0,0,0,20,5,25.0,14,70.0,Match Report
724,Osasuna,2025-01-24,20,@,Las Palmas,es La Liga,D 1-1,1,1,0,49,1,0,0,0,20,10,50.0,10,50.0,Match Report
725,Udinese,2025-03-30,20,@,Inter,it Serie A,L 1-2,1,2,-1,40,1,0,0,0,20,10,50.0,7,35.0,Match Report
726,Udinese,2024-12-01,20,,Genoa,it Serie A,L 0-2,0,2,-2,46,0,0,0,0,20,9,45.0,11,55.0,Match Report
727,Udinese,2024-10-30,20,@,Venezia,it Serie A,L 2-3,2,3,-1,43,2,0,0,0,20,10,50.0,9,45.0,Match Report
728,Udinese,2024-09-28,20,,Inter,it Serie A,L 2-3,2,3,-1,40,2,0,0,0,20,10,50.0,9,45.0,Match Report
729,Bayern Munich,2025-02-28,20,@,Stuttgart,de Bundesliga,W 3-1,3,1,+2,47,3,0,0,0,20,11,55.0,8,40.0,Match Report
730,Augsburg,2025-01-25,20,,Heidenheim,de Bundesliga,W 2-1,2,1,+1,60,2,0,0,0,20,9,45.0,9,45.0,Match Report
731,Augsburg,2025-01-19,20,@,Werder Bremen,de Bundesliga,W 2-0,2,0,+2,29,2,0,0,0,20,6,30.0,14,70.0,Match Report
732,Hellas Verona,2025-01-12,20,@,Napoli,it Serie A,L 0-2,0,2,-2,31,0,0,0,0,20,11,55.0,9,45.0,Match Report
733,Hellas Verona,2025-01-04,20,,Udinese,it Serie A,D 0-0,0,0,0,37,0,0,0,0,20,8,40.0,8,40.0,Match Report
734,Hellas Verona,2024-11-03,20,,Roma,it Serie A,W 3-2,3,2,+1,34,3,0,0,0,20,10,50.0,8,40.0,Match Report
735,Torino,2024-12-21,20,,Bologna,it Serie A,L 0-2,0,2,-2,42,0,0,0,0,20,7,35.0,12,60.0,Match Report
736,Nice,2025-03-14,20,,Auxerre,fr Ligue 1,D 1-1,1,1,0,51,1,0,0,0,20,8,40.0,12,60.0,Match Report
737,Arsenal,2024-12-27,20,,Ipswich Town,eng Premier League,W 1-0,1,0,+1,68,1,0,0,0,20,7,35.0,9,45.0,Match Report
738,Arsenal,2024-10-05,20,,Southampton,eng Premier League,W 3-1,3,1,+2,59,3,0,0,0,20,14,70.0,5,25.0,Match Report
739,Heidenheim,2025-02-16,20,,Mainz 05,de Bundesliga,L 0-2,0,2,-2,56,0,0,0,0,20,7,35.0,11,55.0,Match Report
740,Heidenheim,2024-11-02,20,@,Holstein Kiel,de Bundesliga,L 0-1,0,1,-1,55,0,0,0,0,20,8,40.0,10,50.0,Match Report
741,Barcelona,2024-11-03,20,,Espanyol,es La Liga,W 3-1,3,1,+2,76,3,0,0,0,20,6,30.0,13,65.0,Match Report
742,Montpellier,2024-12-08,20,@,Lens,fr Ligue 1,L 0-2,0,2,-2,45,0,0,0,0,20,8,40.0,9,45.0,Match Report
743,Montpellier,2024-10-20,20,,Marseille,fr Ligue 1,L 0-5,0,5,-5,35,0,0,0,0,20,10,50.0,8,40.0,Match Report
744,Montpellier,2024-09-28,20,@,Monaco,fr Ligue 1,L 1-2,1,2,-1,35,1,0,0,0,20,10,50.0,10,50.0,Match Report
745,Como,2024-12-23,20,@,Inter,it Serie A,L 0-2,0,2,-2,38,0,0,0,0,20,5,25.0,12,60.0,Match Report
746,Villarreal,2025-03-30,20,@,Getafe,es La Liga,W 2-1,2,1,+1,45,2,0,0,0,20,10,50.0,9,45.0,Match Report
747,Villarreal,2025-02-01,20,,Valladolid,es La Liga,W 5-1,5,1,+4,53,5,0,0,0,20,10,50.0,7,35.0,Match Report
748,Villarreal,2024-12-15,20,,Betis,es La Liga,L 1-2,1,2,-1,62,1,0,0,0,20,10,50.0,9,45.0,Match Report
749,Holstein Kiel,2025-01-18,20,,Hoffenheim,de Bundesliga,L 1-3,1,3,-2,53,1,0,0,0,20,10,50.0,9,45.0,Match Report
750,Athletic Club,2024-09-29,20,,Sevilla,es La Liga,D 1-1,1,1,0,39,1,0,0,0,20,5,25.0,13,65.0,Match Report
751,Gladbach,2025-01-25,20,,Bochum,de Bundesliga,W 3-0,3,0,+3,57,3,0,1,1,20,7,35.0,9,45.0,Match Report
752,Southampton,2025-04-02,20,,Crystal Palace,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,20,10,50.0,9,45.0,Match Report
753,Southampton,2024-09-14,20,,Manchester Utd,eng Premier League,L 0-3,0,3,-3,44,0,0,1,1,20,4,20.0,13,65.0,Match Report
754,Tottenham,2025-02-22,20,@,Ipswich Town,eng Premier League,W 4-1,4,1,+3,58,4,0,0,0,20,5,25.0,12,60.0,Match Report
755,Tottenham,2024-12-05,20,@,Bournemouth,eng Premier League,L 0-1,0,1,-1,65,0,0,0,0,20,10,50.0,8,40.0,Match Report
756,Tottenham,2024-11-03,20,,Aston Villa,eng Premier League,W 4-1,4,1,+3,51,4,0,0,0,20,5,25.0,12,60.0,Match Report
757,Toulouse,2025-03-02,20,@,Angers,fr Ligue 1,W 4-0,4,0,+4,54,4,0,0,0,20,9,45.0,10,50.0,Match Report
758,Fiorentina,2024-11-10,20,,Hellas Verona,it Serie A,W 3-1,3,1,+2,61,3,0,0,0,20,8,40.0,11,55.0,Match Report
759,Fiorentina,2024-10-27,20,,Roma,it Serie A,W 5-1,5,1,+4,39,3,1,1,0,20,12,60.0,6,30.0,Match Report
760,Fiorentina,2024-08-25,20,,Venezia,it Serie A,D 0-0,0,0,0,54,0,0,0,0,20,7,35.0,3,15.0,Match Report
761,Bournemouth,2024-12-29,20,@,Fulham,eng Premier League,D 2-2,2,2,0,48,2,0,0,0,20,8,40.0,12,60.0,Match Report
762,Bournemouth,2024-12-22,20,@,Manchester Utd,eng Premier League,W 3-0,3,0,+3,40,2,1,1,0,20,7,35.0,9,45.0,Match Report
763,Bournemouth,2024-11-02,20,,Manchester City,eng Premier League,W 2-1,2,1,+1,36,2,0,0,0,20,11,55.0,5,25.0,Match Report
764,Bournemouth,2024-08-17,20,@,Nott'ham Forest,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,20,5,25.0,10,50.0,Match Report
765,Wolfsburg,2025-03-08,20,,St. Pauli,de Bundesliga,D 1-1,1,1,0,57,0,1,1,0,20,9,45.0,11,55.0,Match Report
766,Wolfsburg,2025-03-01,20,@,Werder Bremen,de Bundesliga,W 2-1,2,1,+1,44,2,0,0,0,20,7,35.0,11,55.0,Match Report
767,Wolfsburg,2025-01-11,20,@,Hoffenheim,de Bundesliga,W 1-0,1,0,+1,45,1,0,0,0,20,8,40.0,12,60.0,Match Report
768,Real Madrid,2025-01-03,20,@,Valencia,es La Liga,W 2-1,2,1,+1,62,2,0,1,1,20,5,25.0,12,60.0,Match Report
769,Real Madrid,2024-08-18,20,@,Mallorca,es La Liga,D 1-1,1,1,0,66,1,0,0,0,20,11,55.0,8,40.0,Match Report
770,Stuttgart,2025-01-12,20,@,Augsburg,de Bundesliga,W 1-0,1,0,+1,57,1,0,0,0,20,5,25.0,13,65.0,Match Report
771,Stuttgart,2024-12-06,20,,Union Berlin,de Bundesliga,W 3-2,3,2,+1,64,3,0,0,0,20,5,25.0,14,70.0,Match Report
772,Auxerre,2025-03-14,20,@,Nice,fr Ligue 1,D 1-1,1,1,0,49,1,0,0,0,20,9,45.0,11,55.0,Match Report
773,Auxerre,2024-09-14,20,,Monaco,fr Ligue 1,L 0-3,0,3,-3,41,0,0,0,0,20,5,25.0,13,65.0,Match Report
774,Le Havre,2025-04-06,20,@,Montpellier,fr Ligue 1,W 2-0,2,0,+2,45,2,0,0,0,20,9,45.0,9,45.0,Match Report
775,Werder Bremen,2024-11-30,20,,Stuttgart,de Bundesliga,D 2-2,2,2,0,43,2,0,0,0,20,7,35.0,11,55.0,Match Report
776,Genoa,2024-12-28,20,@,Empoli,it Serie A,W 2-1,2,1,+1,42,2,0,0,0,20,6,30.0,12,60.0,Match Report
777,Genoa,2024-12-01,20,@,Udinese,it Serie A,W 2-0,2,0,+2,54,1,0,0,0,20,5,25.0,10,50.0,Match Report
778,Angers,2025-03-02,20,,Toulouse,fr Ligue 1,L 0-4,0,4,-4,46,0,0,0,0,20,6,30.0,13,65.0,Match Report
779,Angers,2024-12-15,20,@,Rennes,fr Ligue 1,L 0-2,0,2,-2,56,0,0,0,0,20,9,45.0,10,50.0,Match Report
780,Angers,2024-11-01,20,@,Monaco,fr Ligue 1,W 1-0,1,0,+1,37,1,0,0,0,20,13,65.0,6,30.0,Match Report
781,Angers,2024-09-15,20,@,Strasbourg,fr Ligue 1,D 1-1,1,1,0,48,1,0,0,0,20,5,25.0,14,70.0,Match Report
782,Lazio,2025-04-06,20,@,Atalanta,it Serie A,W 1-0,1,0,+1,42,1,0,0,0,20,10,50.0,8,40.0,Match Report
783,Lazio,2025-02-15,20,,Napoli,it Serie A,D 2-2,2,2,0,53,2,0,0,0,20,10,50.0,10,50.0,Match Report
784,Lazio,2025-01-10,20,,Como,it Serie A,D 1-1,1,1,0,37,1,0,0,0,20,10,50.0,10,50.0,Match Report
785,Lazio,2024-12-08,20,@,Napoli,it Serie A,W 1-0,1,0,+1,44,1,0,0,0,20,11,55.0,7,35.0,Match Report
786,Getafe,2024-11-10,20,,Girona,es La Liga,L 0-1,0,1,-1,47,0,0,0,0,20,7,35.0,13,65.0,Match Report
787,Getafe,2024-09-22,20,,Leganés,es La Liga,D 1-1,1,1,0,59,0,1,1,0,20,9,45.0,9,45.0,Match Report
788,West Ham,2025-02-15,20,,Brentford,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,20,10,50.0,8,40.0,Match Report
789,West Ham,2024-11-02,20,@,Nott'ham Forest,eng Premier League,L 0-3,0,3,-3,46,0,0,0,0,20,10,50.0,7,35.0,Match Report
790,Leganés,2024-11-02,20,@,Girona,es La Liga,L 3-4,3,4,-1,46,3,0,0,0,20,8,40.0,8,40.0,Match Report
791,Liverpool,2024-09-14,20,,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,68,0,0,0,0,20,6,30.0,13,65.0,Match Report
792,Liverpool,2024-09-01,20,@,Manchester Utd,eng Premier League,W 3-0,3,0,+3,47,3,0,0,0,20,5,25.0,14,70.0,Match Report
793,Aston Villa,2025-02-22,20,,Chelsea,eng Premier League,W 2-1,2,1,+1,52,2,0,0,0,20,11,55.0,6,30.0,Match Report
794,Alavés,2025-03-08,20,,Villarreal,es La Liga,W 1-0,1,0,+1,32,1,0,0,0,20,8,40.0,9,45.0,Match Report
795,Girona,2025-03-10,20,@,Espanyol,es La Liga,D 1-1,1,1,0,67,0,1,1,0,20,9,45.0,8,40.0,Match Report
796,Girona,2024-12-01,20,@,Villarreal,es La Liga,D 2-2,2,2,0,64,2,0,0,0,20,6,30.0,13,65.0,Match Report
797,Girona,2024-10-06,20,,Athletic Club,es La Liga,W 2-1,2,1,+1,66,1,1,1,0,20,8,40.0,8,40.0,Match Report
798,Atalanta,2025-02-23,20,@,Empoli,it Serie A,W 5-0,5,0,+5,54,4,0,0,0,20,10,50.0,6,30.0,Match Report
799,Rayo Vallecano,2025-01-19,20,@,Osasuna,es La Liga,D 1-1,1,1,0,48,1,0,0,0,20,13,65.0,5,25.0,Match Report
800,Mainz 05,2025-04-05,20,,Holstein Kiel,de Bundesliga,D 1-1,1,1,0,58,1,0,0,0,20,6,30.0,14,70.0,Match Report
801,Mainz 05,2024-11-09,20,,Dortmund,de Bundesliga,W 3-1,3,1,+2,53,3,0,0,0,20,11,55.0,8,40.0,Match Report
802,Leicester City,2024-10-25,20,,Nott'ham Forest,eng Premier League,L 1-3,1,3,-2,65,1,0,0,0,20,6,30.0,11,55.0,Match Report
803,Leicester City,2024-10-19,20,@,Southampton,eng Premier League,W 3-2,3,2,+1,58,2,1,1,0,20,7,35.0,13,65.0,Match Report
804,Leicester City,2024-10-05,20,,Bournemouth,eng Premier League,W 1-0,1,0,+1,45,1,0,0,0,20,6,30.0,11,55.0,Match Report
805,Freiburg,2024-10-26,20,@,RB Leipzig,de Bundesliga,L 1-3,1,3,-2,57,1,0,0,0,20,12,60.0,7,35.0,Match Report
806,Espanyol,2024-09-26,20,,Villarreal,es La Liga,L 1-2,1,2,-1,56,1,0,0,0,20,8,40.0,11,55.0,Match Report
807,RB Leipzig,2024-11-02,20,@,Dortmund,de Bundesliga,L 1-2,1,2,-1,43,1,0,0,0,20,8,40.0,11,55.0,Match Report
808,Sevilla,2024-10-06,20,,Betis,es La Liga,W 1-0,1,0,+1,51,0,1,1,0,20,14,70.0,5,25.0,Match Report
809,Sevilla,2024-09-24,20,,Valladolid,es La Liga,W 2-1,2,1,+1,54,1,0,0,0,20,7,35.0,12,60.0,Match Report
810,Sevilla,2024-08-16,20,@,Las Palmas,es La Liga,D 2-2,2,2,0,52,1,0,0,0,20,7,35.0,9,45.0,Match Report
811,Dortmund,2025-02-22,20,,Union Berlin,de Bundesliga,W 6-0,6,0,+6,64,5,0,0,0,20,11,55.0,8,40.0,Match Report
812,Dortmund,2024-11-02,20,,RB Leipzig,de Bundesliga,W 2-1,2,1,+1,57,2,0,0,0,20,14,70.0,6,30.0,Match Report
813,Venezia,2025-02-01,20,@,Udinese,it Serie A,L 2-3,2,3,-1,49,2,0,0,0,20,9,45.0,7,35.0,Match Report
814,Venezia,2025-01-19,20,@,Parma,it Serie A,D 1-1,1,1,0,41,0,1,1,0,20,5,25.0,10,50.0,Match Report
815,Venezia,2024-11-25,20,,Lecce,it Serie A,L 0-1,0,1,-1,61,0,0,0,0,20,4,20.0,14,70.0,Match Report
816,Newcastle Utd,2025-02-26,20,@,Liverpool,eng Premier League,L 0-2,0,2,-2,39,0,0,0,0,20,7,35.0,11,55.0,Match Report
817,Newcastle Utd,2024-12-30,20,@,Manchester Utd,eng Premier League,W 2-0,2,0,+2,48,2,0,0,0,20,6,30.0,13,65.0,Match Report
818,Newcastle Utd,2024-10-05,20,@,Everton,eng Premier League,D 0-0,0,0,0,67,0,0,1,1,20,6,30.0,9,45.0,Match Report
819,Newcastle Utd,2024-09-01,20,,Tottenham,eng Premier League,W 2-1,2,1,+1,35,2,0,0,0,20,8,40.0,10,50.0,Match Report
820,Rennes,2025-03-15,20,@,Lens,fr Ligue 1,L 0-1,0,1,-1,54,0,0,0,0,20,8,40.0,11,55.0,Match Report
821,Rennes,2024-12-15,20,,Angers,fr Ligue 1,W 2-0,2,0,+2,44,2,0,0,0,20,6,30.0,14,70.0,Match Report
822,Rennes,2024-08-25,20,@,Strasbourg,fr Ligue 1,L 1-3,1,3,-2,41,1,0,0,0,20,6,30.0,14,70.0,Match Report
823,Ipswich Town,2024-11-02,20,,Leicester City,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,20,8,40.0,11,55.0,Match Report
824,Manchester City,2025-04-06,20,@,Manchester Utd,eng Premier League,D 0-0,0,0,0,58,0,0,0,0,20,5,25.0,14,70.0,Match Report
825,Manchester City,2024-12-21,20,@,Aston Villa,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,20,8,40.0,9,45.0,Match Report
826,Manchester City,2024-08-24,20,,Ipswich Town,eng Premier League,W 4-1,4,1,+3,75,3,1,1,0,20,11,55.0,7,35.0,Match Report
827,Strasbourg,2025-03-28,20,,Lyon,fr Ligue 1,W 4-2,4,2,+2,40,4,0,0,0,20,7,35.0,12,60.0,Match Report
828,Strasbourg,2024-11-24,20,@,Nice,fr Ligue 1,L 1-2,1,2,-1,46,1,0,0,0,20,6,30.0,12,60.0,Match Report
829,Strasbourg,2024-09-21,20,@,Lille,fr Ligue 1,D 3-3,3,3,0,37,3,0,0,0,20,7,35.0,11,55.0,Match Report
830,Cagliari,2024-11-24,20,@,Genoa,it Serie A,D 2-2,2,2,0,48,0,2,2,0,20,9,45.0,7,35.0,Match Report
831,Leverkusen,2024-08-31,20,,RB Leipzig,de Bundesliga,L 2-3,2,3,-1,62,2,0,0,0,20,8,40.0,12,60.0,Match Report
832,Lille,2024-12-06,20,,Brest,fr Ligue 1,W 3-1,3,1,+2,61,2,1,1,0,20,12,60.0,8,40.0,Match Report
833,Chelsea,2025-01-25,20,@,Manchester City,eng Premier League,L 1-3,1,3,-2,44,1,0,0,0,20,11,55.0,8,40.0,Match Report
834,Brighton,2025-03-08,20,,Fulham,eng Premier League,W 2-1,2,1,+1,53,1,1,1,0,20,6,30.0,12,60.0,Match Report
835,Brighton,2025-01-25,20,,Everton,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,20,8,40.0,11,55.0,Match Report
836,Brighton,2024-09-22,20,,Nott'ham Forest,eng Premier League,D 2-2,2,2,0,70,2,0,0,0,20,10,50.0,7,35.0,Match Report
837,Saint-Étienne,2024-11-10,20,@,Lyon,fr Ligue 1,L 0-1,0,1,-1,38,0,0,0,0,20,15,75.0,4,20.0,Match Report
838,Saint-Étienne,2024-10-05,20,,Auxerre,fr Ligue 1,W 3-1,3,1,+2,42,3,0,0,0,20,8,40.0,10,50.0,Match Report
839,Saint-Étienne,2024-08-24,20,,Le Havre,fr Ligue 1,L 0-2,0,2,-2,59,0,0,0,0,20,11,55.0,9,45.0,Match Report
840,Saint-Étienne,2024-08-17,20,@,Monaco,fr Ligue 1,L 0-1,0,1,-1,39,0,0,0,0,20,9,45.0,9,45.0,Match Report
841,Everton,2025-02-15,20,@,Crystal Palace,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,20,9,45.0,8,40.0,Match Report
842,Everton,2025-01-04,20,@,Bournemouth,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,20,13,65.0,5,25.0,Match Report
843,Everton,2024-11-09,20,@,West Ham,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,20,10,50.0,9,45.0,Match Report
844,Napoli,2024-12-08,20,,Lazio,it Serie A,L 0-1,0,1,-1,56,0,0,0,0,20,9,45.0,10,50.0,Match Report
845,Napoli,2024-10-20,20,@,Empoli,it Serie A,W 1-0,1,0,+1,50,0,1,1,0,20,8,40.0,10,50.0,Match Report
846,Napoli,2024-08-18,20,@,Hellas Verona,it Serie A,L 0-3,0,3,-3,67,0,0,0,0,20,8,40.0,7,35.0,Match Report
847,Nantes,2024-09-22,20,@,Angers,fr Ligue 1,D 1-1,1,1,0,50,1,0,0,0,20,9,45.0,11,55.0,Match Report
848,Nantes,2024-08-25,20,,Auxerre,fr Ligue 1,W 2-0,2,0,+2,36,2,0,0,0,20,9,45.0,9,45.0,Match Report
849,Atlético Madrid,2025-04-06,20,@,Sevilla,es La Liga,W 2-1,2,1,+1,56,1,1,1,0,20,3,15.0,12,60.0,Match Report
850,Atlético Madrid,2024-08-31,20,@,Athletic Club,es La Liga,W 1-0,1,0,+1,47,1,0,0,0,20,11,55.0,7,35.0,Match Report
851,Valencia,2024-12-22,20,,Alavés,es La Liga,D 2-2,2,2,0,62,1,1,1,0,20,13,65.0,6,30.0,Match Report
852,Valencia,2024-09-21,20,,Girona,es La Liga,W 2-0,2,0,+2,33,2,0,0,0,20,5,25.0,14,70.0,Match Report
853,Juventus,2025-03-09,20,,Atalanta,it Serie A,L 0-4,0,4,-4,63,0,0,0,0,20,7,35.0,12,60.0,Match Report
854,Juventus,2024-12-07,20,,Bologna,it Serie A,D 2-2,2,2,0,54,2,0,0,0,20,8,40.0,10,50.0,Match Report
855,Paris S-G,2024-11-09,20,@,Angers,fr Ligue 1,W 4-2,4,2,+2,70,4,0,0,0,20,13,65.0,6,30.0,Match Report
856,Nott'ham Forest,2024-11-30,20,,Ipswich Town,eng Premier League,W 1-0,1,0,+1,45,0,1,1,0,20,7,35.0,9,45.0,Match Report
857,Nott'ham Forest,2024-08-24,20,@,Southampton,eng Premier League,W 1-0,1,0,+1,36,1,0,0,0,20,7,35.0,11,55.0,Match Report
858,Parma,2025-03-15,20,@,Monza,it Serie A,D 1-1,1,1,0,55,1,0,0,0,20,10,50.0,9,45.0,Match Report
859,Celta Vigo,2025-02-02,20,@,Valencia,es La Liga,L 1-2,1,2,-1,54,1,0,0,0,20,5,25.0,12,60.0,Match Report
860,Celta Vigo,2025-01-27,20,@,Alavés,es La Liga,D 1-1,1,1,0,51,1,0,0,0,20,5,25.0,11,55.0,Match Report
861,Celta Vigo,2024-12-14,20,@,Sevilla,es La Liga,L 0-1,0,1,-1,55,0,0,0,0,20,8,40.0,9,45.0,Match Report
