Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Lazio,Venezia,2025-02-22,D,A,0,0,0,0,0,0,63,0,it Serie A,33,2,39.4,38.6,19,6,76.0,26,14,53.8,9,34.6,503,2342,1255,21,19,14,1,7.1,2,0,0,12,19,0,0,0,0,0,0,0,11,36.4,27.6,9,0.0,0.0,3,33.3,18.9,0,1,0,0,0,38,4,17.3,520,601,86.5,7,27,7,2,37,9739,3108,208,230,90.4,228,246,92.7,73,101,72.3,0,0,0,,0,0,,0,0,0,539,61,21,2,5,16,22,6,5,0,0,1,10,518,19,5,19,15,18,14,2,1,0,1,0,2,2,100.0,691,75,240,329,130,28,691,11,8,7,4,0,4,12,33.3,8,10,2,8,4,15,19,1,1.1,1.1,0.3,0.3,1.0,1.0,-1.1,-1.1,-1.0,0.12,0,0.8,0.39,0.8
Genoa,Inter,2025-02-22,L,A,0,1,-1,0,0,0,38,0,it Serie A,24,2,58.3,42.3,17,35,32.7,9,6,66.7,2,22.2,191,1326,623,17,8,17,2,11.8,2,0,0,14,6,0,0,0,0,0,0,0,7,57.1,44.4,11,0.0,0.0,2,18.2,17.3,0,0,0,0,0,49,0,6.3,286,394,72.6,9,18,5,2,26,5284,1671,105,121,86.8,147,173,85.0,27,79,34.2,0,0,0,,0,0,,0,1,0,350,44,9,1,0,24,19,7,0,7,0,0,12,285,8,4,19,6,18,13,2,1,2,0,0,4,3,75.0,529,85,216,227,88,15,529,13,5,5,5,3,5,10,50.0,5,19,8,11,8,21,42,0,1.3,1.3,-0.2,-0.2,0.8,0.9,-1.3,-1.3,-0.8,0.12,0,1.8,0.45,0.8
Venezia,Lazio,2025-02-22,D,H,0,0,0,0,0,0,37,0,it Serie A,29,3,41.4,38.9,6,19,24.0,14,8,57.1,4,28.6,277,1415,705,15,10,11,0,0.0,4,0,0,21,9,0,0,0,0,0,0,0,7,14.3,15.1,9,0.0,0.0,2,22.2,14.8,0,0,0,0,0,40,0,11.0,275,354,77.7,7,24,5,1,27,5098,1772,103,115,89.6,137,157,87.3,31,67,46.3,0,0,0,,0,0,,0,0,0,311,43,13,0,1,16,16,6,4,1,0,0,7,270,10,6,9,7,17,12,2,1,1,1,0,3,3,100.0,464,75,179,171,122,23,464,24,14,10,6,8,9,23,39.1,14,12,2,10,8,32,27,0,0.8,0.8,-0.3,-0.3,0.7,0.5,-0.8,-0.8,-0.7,0.09,0,0.4,0.14,0.4
Torino,Milan,2025-02-22,W,H,2,1,1,0,0,1,36,0,it Serie A,33,6,66.7,49.1,9,16,36.0,10,4,40.0,5,50.0,229,1321,555,12,11,23,4,17.4,1,0,0,14,4,2,0,1,0,0,1,0,14,85.7,64.6,9,0.11,0.33,3,33.3,17.1,0,2,0,1,0,25,0,6.4,238,313,76.0,8,18,3,1,16,4763,2008,94,104,90.4,111,131,84.7,29,68,42.6,1,0,1,100.0,0,1,100.0,0,0,0,270,41,7,0,4,12,14,4,2,0,0,2,3,238,11,4,12,6,17,10,5,0,1,1,0,8,6,87.5,427,93,181,167,84,15,427,10,3,7,3,0,5,9,55.6,4,12,6,6,10,20,35,1,0.3,0.3,-2.1,-1.3,0.3,0.4,0.7,0.7,0.7,0.03,0,3.1,0.3,2.1
Bologna,Parma,2025-02-22,L,A,0,2,-2,0,0,0,74,0,it Serie A,30,6,6.7,19.6,14,20,41.2,14,5,35.7,6,42.9,540,2754,1559,30,18,1,0,0.0,1,0,0,13,12,0,0,0,0,0,0,0,1,0.0,20.0,16,0.0,0.0,1,6.3,18.5,1,3,0,1,0,37,0,16.0,522,628,83.1,12,50,10,3,58,9024,2602,227,253,89.7,246,271,90.8,34,71,47.9,1,1,0,0.0,1,0,0.0,0,0,0,574,51,14,1,3,28,29,4,0,2,0,3,6,520,18,4,15,4,29,22,3,1,1,2,0,3,1,66.7,715,26,157,356,208,28,715,13,7,4,8,1,6,11,54.5,5,6,0,6,7,20,9,0,0.7,0.7,-0.5,0.3,0.6,1.0,-0.7,-0.7,-0.6,0.04,1,1.4,0.21,-0.6
Parma,Bologna,2025-02-22,W,H,2,0,2,1,0,1,26,1,it Serie A,25,1,64.0,49.0,20,14,58.8,12,5,41.7,6,50.0,158,918,467,10,5,21,3,14.3,2,0,0,14,12,2,2,0,0,0,0,0,14,64.3,47.0,3,0.33,0.5,2,66.7,22.2,0,1,0,0,0,25,0,8.3,143,224,63.8,3,8,3,1,14,2975,1520,47,64,73.4,71,90,78.9,22,56,39.3,0,0,0,,0,0,,0,0,0,175,48,15,2,0,2,18,0,0,0,0,1,6,141,5,4,21,7,6,6,0,0,0,0,0,1,1,100.0,329,75,193,101,43,9,328,10,6,5,4,1,6,11,54.5,5,6,3,3,6,16,48,0,1.1,0.3,0.5,-0.3,0.3,0.3,0.9,0.7,0.7,0.11,0,0.0,0.01,0.0
Inter,Genoa,2025-02-22,W,H,1,0,1,0,0,1,62,0,it Serie A,47,3,21.3,27.8,35,17,67.3,13,5,38.5,5,38.5,490,2013,959,17,16,20,1,5.0,0,0,0,7,14,2,1,1,0,0,0,0,7,28.6,23.1,18,0.06,0.25,4,22.2,17.7,0,2,0,0,0,47,1,23.5,528,646,81.7,14,31,13,2,57,9498,3236,229,266,86.1,235,263,89.4,56,86,65.1,0,0,0,,0,0,,0,0,0,595,49,14,0,3,25,21,6,1,2,0,2,13,523,16,4,14,8,35,28,4,2,1,0,0,2,2,100.0,771,94,243,310,222,45,771,8,7,3,5,0,2,8,25.0,6,14,5,9,7,15,28,1,1.5,1.5,0.2,0.2,1.3,1.5,-0.5,-0.5,-0.3,0.09,0,1.1,0.53,1.1
Milan,Torino,2025-02-22,L,A,1,2,-1,0,1,1,64,1,it Serie A,25,3,12.0,25.8,16,9,64.0,14,4,28.6,5,35.7,447,2676,1662,52,22,11,1,9.1,1,0,0,5,11,2,2,0,0,0,0,0,5,0.0,21.4,25,0.04,0.14,7,28.0,18.6,0,2,0,0,1,33,4,19.5,468,560,83.6,19,55,15,5,50,8199,2776,212,237,89.5,208,238,87.4,43,64,67.2,0,0,0,,0,0,,0,0,1,511,47,15,3,4,36,13,11,4,1,0,2,12,468,22,10,11,5,44,36,2,1,4,1,0,3,2,33.3,657,29,151,288,228,31,656,11,5,5,6,0,5,9,55.6,4,5,2,3,4,15,25,1,2.4,1.6,2.1,1.3,1.2,1.4,-1.4,-0.6,-1.2,0.07,0,1.1,0.36,0.1
Cagliari,Juventus,2025-02-23,L,H,0,1,-1,0,0,0,40,0,it Serie A,26,4,50.0,38.6,10,13,43.5,11,4,36.4,7,63.6,271,1652,903,19,15,15,1,6.7,0,0,0,9,13,0,0,0,0,0,0,0,11,18.2,30.6,8,0.0,0.0,2,25.0,21.8,0,0,0,0,0,45,0,9.0,327,431,75.9,6,20,6,4,35,6175,2399,135,153,88.2,159,187,85.0,31,71,43.7,0,0,0,,0,0,,0,0,0,374,57,16,1,3,35,25,3,0,3,0,0,14,326,15,4,15,7,14,11,2,0,1,0,0,7,6,85.7,524,80,195,198,139,9,524,17,7,12,3,2,6,13,46.2,7,4,1,3,4,21,25,1,0.3,0.3,-1.8,-1.8,0.2,0.3,-0.3,-0.3,-0.2,0.04,0,2.9,0.41,1.9
Hellas Verona,Fiorentina,2025-02-23,W,H,1,0,1,0,0,1,43,0,it Serie A,25,5,48.0,38.3,13,14,48.1,10,6,60.0,4,40.0,263,1519,815,15,6,11,1,9.1,2,0,0,19,8,2,1,0,1,0,0,0,9,77.8,52.7,7,0.14,0.33,3,42.9,15.8,0,0,0,0,0,28,1,12.0,273,372,73.4,4,20,6,1,34,5118,1861,110,129,85.3,121,143,84.6,34,79,43.0,0,0,0,,0,0,,0,0,0,333,39,8,1,3,15,17,4,1,3,0,0,8,271,6,2,17,4,13,11,0,1,0,1,0,3,3,100.0,470,43,149,231,94,14,470,20,12,9,9,2,7,13,53.8,6,10,1,9,12,32,18,1,1.2,1.2,-0.2,-0.2,0.4,0.5,-0.2,-0.2,-0.4,0.17,0,1.4,0.46,1.4
Juventus,Cagliari,2025-02-23,W,A,1,0,1,0,0,1,60,0,it Serie A,22,4,40.9,39.1,13,10,56.5,14,7,50.0,6,42.9,393,2321,1204,19,11,25,0,0.0,1,0,0,15,8,1,0,0,1,0,0,0,8,37.5,33.1,14,0.07,0.14,7,50.0,16.3,0,1,0,0,0,52,0,2.0,565,649,87.1,11,62,6,2,54,10216,3224,223,242,92.1,297,321,92.5,41,70,58.6,0,0,0,,0,0,,0,0,0,606,42,9,0,4,18,20,4,2,2,0,1,6,561,11,9,14,11,26,22,1,2,1,0,0,2,2,100.0,762,68,198,382,186,20,762,14,7,3,9,2,7,11,63.6,4,12,2,10,3,17,27,0,2.1,2.1,1.8,1.8,1.3,0.8,-1.1,-1.1,-1.3,0.15,0,0.0,0.02,0.0
Como,Napoli,2025-02-23,W,H,2,1,1,0,0,1,42,0,it Serie A,29,2,55.2,42.6,17,13,56.7,22,8,36.4,9,40.9,275,1150,574,9,8,14,1,7.1,1,0,0,17,14,2,2,0,0,0,0,0,5,40.0,40.4,8,0.13,0.33,3,37.5,18.1,0,1,0,0,0,45,6,17.6,279,366,76.2,6,21,7,0,27,4695,1620,144,160,90.0,96,110,87.3,28,69,40.6,0,0,0,,0,0,,0,0,0,328,37,17,0,3,8,9,4,1,2,0,1,8,277,8,4,13,9,13,8,2,1,0,2,0,4,3,75.0,504,68,205,185,121,16,504,26,18,10,7,9,12,21,57.1,9,14,4,10,5,31,36,2,0.7,0.7,-0.5,-0.5,0.6,0.5,0.3,0.3,0.4,0.09,0,0.6,0.16,-0.4
Atalanta,Empoli,2025-02-23,W,A,5,0,5,0,0,4,54,0,it Serie A,21,4,47.6,37.0,12,19,38.7,20,10,50.0,6,30.0,413,2244,1101,24,14,13,0,0.0,1,0,0,17,4,7,5,0,1,1,0,0,12,100.0,65.4,14,0.29,0.5,8,57.1,11.7,0,1,0,0,0,51,2,14.5,399,495,80.6,10,38,8,3,39,6995,2690,195,216,90.3,143,171,83.6,48,78,61.5,0,0,0,,0,0,,0,0,0,454,40,4,1,0,21,19,4,1,2,0,1,7,397,14,9,19,10,23,13,2,4,4,0,0,1,1,100.0,611,53,176,285,157,32,611,17,10,6,10,1,4,5,80.0,1,6,1,5,7,24,35,0,2.1,2.1,1.2,1.2,1.8,1.0,1.9,1.9,2.2,0.16,0,0.1,0.08,0.1
Fiorentina,Hellas Verona,2025-02-23,L,A,0,1,-1,0,0,0,57,0,it Serie A,16,6,18.8,28.8,14,13,51.9,17,6,35.3,7,41.2,349,1957,1098,7,9,13,0,0.0,3,0,0,8,19,0,0,0,0,0,0,0,9,22.2,25.3,8,0.0,0.0,3,37.5,17.2,2,1,0,0,0,28,0,,402,491,81.9,4,25,2,1,40,7216,2343,142,166,85.5,228,256,89.1,28,57,49.1,0,0,0,,0,0,,0,0,0,441,49,17,1,1,12,20,1,1,0,0,1,8,400,9,3,13,13,14,8,2,0,1,3,0,3,2,66.7,586,54,189,314,93,11,586,8,2,5,1,2,4,10,40.0,6,9,2,7,9,17,22,0,1.4,1.4,0.2,0.2,1.1,0.8,-1.4,-1.4,-1.1,0.17,2,1.0,0.33,0.0
Empoli,Atalanta,2025-02-23,L,H,0,5,-5,0,0,0,46,0,it Serie A,22,2,90.9,56.1,19,12,61.3,7,1,14.3,4,57.1,239,1297,569,12,10,14,0,0.0,0,0,0,4,15,0,0,0,0,0,0,0,9,0.0,6.4,10,0.0,0.0,1,10.0,18.8,1,0,0,0,1,49,0,14.4,319,424,75.2,7,33,8,3,27,5453,2389,133,151,88.1,128,158,81.0,34,77,44.2,0,0,0,,0,0,,0,1,1,377,47,17,2,0,15,12,3,2,0,0,0,6,317,10,2,21,13,18,15,1,0,0,2,0,8,4,37.5,537,57,146,301,96,15,537,16,9,5,11,0,6,16,37.5,10,8,1,7,6,22,21,2,0.9,0.9,-1.2,-1.2,0.8,0.7,-0.9,-0.9,-0.8,0.09,1,3.1,0.43,-0.9
Napoli,Como,2025-02-23,L,A,1,2,-1,0,0,1,58,0,it Serie A,37,1,24.3,30.9,13,17,43.3,25,9,36.0,12,48.0,367,1896,906,24,13,7,0,0.0,3,0,0,14,17,0,0,0,0,0,0,0,9,0.0,13.6,13,0.08,0.25,4,30.8,16.4,1,3,0,0,1,40,3,20.5,409,500,81.8,8,30,5,3,31,7642,2391,171,197,86.8,182,206,88.3,47,74,63.5,0,0,0,,0,0,,0,0,1,439,58,16,0,7,17,24,6,5,1,0,3,8,407,13,8,16,14,21,14,2,0,3,1,1,3,2,33.3,609,74,259,221,138,20,609,18,10,11,6,1,9,17,52.9,8,12,4,8,7,25,16,2,1.2,1.2,0.5,0.5,0.8,0.5,-0.2,-0.2,-0.8,0.1,1,1.4,0.47,0.4
Monza,Roma,2025-02-24,L,A,0,4,-4,0,0,0,35,0,it Serie A,32,8,28.1,29.6,9,7,56.3,17,5,29.4,9,52.9,273,1418,763,10,8,14,3,21.4,1,0,0,7,6,0,0,0,0,0,0,0,10,20.0,20.7,5,0.0,0.0,2,40.0,18.2,1,0,0,0,0,31,0,5.0,351,417,84.2,4,17,3,1,18,6145,1928,140,158,88.6,173,190,91.1,28,52,53.8,0,0,0,,0,0,,0,1,0,384,33,5,2,0,8,10,3,0,2,0,0,0,347,8,0,10,9,10,8,0,1,0,1,0,6,2,33.3,525,80,243,232,55,3,525,17,10,7,6,4,11,18,61.1,7,14,8,6,6,23,26,1,0.3,0.3,-1.2,-1.2,0.3,0.3,-0.3,-0.3,-0.3,0.06,1,1.4,0.23,-2.6
Roma,Monza,2025-02-24,W,H,4,0,4,0,0,4,65,0,it Serie A,43,2,18.6,29.0,7,9,43.8,18,7,38.9,11,61.1,477,2050,1060,24,14,6,1,16.7,0,0,0,6,7,8,7,1,0,0,0,0,2,0.0,8.0,23,0.17,0.67,6,26.1,19.3,0,0,0,0,0,52,0,9.7,688,763,90.2,21,73,5,2,53,11930,3465,301,323,93.2,336,357,94.1,45,67,67.2,0,0,0,,0,0,,0,0,0,728,35,7,3,2,19,19,6,2,3,0,0,6,683,14,9,12,6,42,33,4,1,2,2,0,2,2,100.0,858,58,169,450,245,26,858,18,10,7,6,5,9,14,64.3,5,1,1,0,8,26,5,0,1.5,1.5,1.2,1.2,1.4,1.0,2.5,2.5,2.6,0.06,0,0.8,0.4,0.8
Milan,Bologna,2025-02-27,L,A,1,2,-1,0,0,1,43,0,it Serie A,52,6,50.0,38.3,17,17,50.0,14,8,57.1,5,35.7,267,1544,822,18,11,11,0,0.0,2,0,0,15,13,2,1,0,1,0,0,0,13,30.8,34.4,8,0.13,0.25,4,50.0,14.0,0,2,0,0,0,39,3,30.5,271,371,73.0,8,19,7,2,26,5404,2246,99,125,79.2,127,150,84.7,38,75,50.7,0,0,0,,0,0,,0,0,0,315,54,15,1,3,10,18,5,2,1,0,2,5,265,11,7,23,6,16,11,1,2,0,0,2,4,2,50.0,475,63,208,195,76,17,475,20,13,9,8,3,6,13,46.2,7,6,3,3,13,33,25,0,0.8,0.8,-1.3,-1.3,0.8,0.3,0.2,0.2,0.2,0.1,0,1.7,0.43,-0.3
Bologna,Milan,2025-02-27,W,H,2,1,1,0,0,2,57,0,it Serie A,43,5,32.6,33.2,17,17,50.0,14,7,50.0,6,42.9,395,1941,854,17,14,8,1,12.5,1,0,0,13,14,3,1,1,0,1,0,0,3,0.0,20.7,14,0.14,0.5,4,28.6,17.6,0,2,0,0,0,44,0,10.0,395,493,80.1,13,25,6,2,35,7276,2468,156,176,88.6,197,227,86.8,40,75,53.3,0,0,0,,0,0,,0,0,0,442,49,17,7,2,13,23,4,3,0,0,2,3,390,14,4,18,14,22,13,4,1,2,1,1,4,3,75.0,612,59,195,278,145,21,612,11,9,3,4,4,5,13,38.5,8,8,2,6,10,21,31,1,2.0,2.0,1.3,1.3,2.1,1.2,0.0,0.0,-0.1,0.15,0,1.2,0.29,0.2
Lecce,Fiorentina,2025-02-28,L,A,0,1,-1,0,0,0,52,0,it Serie A,24,9,25.0,34.4,21,24,46.7,7,5,71.4,2,28.6,329,1749,1060,18,12,21,3,14.3,2,0,0,12,10,0,0,0,0,0,0,0,7,28.6,30.9,8,0.0,0.0,3,37.5,17.5,0,0,0,1,0,35,0,8.4,389,501,77.6,6,33,8,4,39,7394,2376,151,179,84.4,188,234,80.3,49,81,60.5,1,0,0,,0,0,,0,0,0,460,41,15,0,2,23,15,2,0,2,0,0,8,383,12,3,14,6,13,11,0,1,1,0,0,3,2,66.7,607,52,192,307,114,17,607,11,4,3,7,1,5,9,55.6,4,7,1,6,11,22,26,1,0.9,0.9,-0.8,0.0,0.6,0.4,-0.9,-0.9,-0.6,0.11,0,0.6,0.18,-0.4
Fiorentina,Lecce,2025-02-28,W,H,1,0,1,0,1,1,48,1,it Serie A,31,3,54.8,41.1,24,21,53.3,11,4,36.4,5,45.5,240,1368,614,15,7,16,0,0.0,3,0,0,10,11,2,2,0,0,0,0,0,7,100.0,65.6,9,0.11,0.33,3,33.3,17.2,0,5,0,0,0,49,0,13.0,345,463,74.5,8,19,8,5,26,6528,2400,128,151,84.8,162,195,83.1,48,92,52.2,0,0,0,,0,0,,0,0,0,414,44,11,0,4,24,20,5,3,0,0,5,8,344,7,1,13,6,18,13,2,0,2,1,0,3,3,100.0,563,76,194,271,101,12,562,8,4,2,5,1,2,7,28.6,5,10,2,8,8,16,36,0,1.6,0.9,0.8,0.0,0.9,0.4,-0.6,0.1,0.1,0.1,0,0.3,0.11,0.3
Atalanta,Venezia,2025-03-01,D,H,0,0,0,0,0,0,60,0,it Serie A,22,11,4.5,23.8,16,12,57.1,26,7,26.9,18,69.2,477,2782,1521,28,19,7,0,0.0,1,0,0,12,13,0,0,0,0,0,0,0,3,33.3,36.7,18,0.0,0.0,3,16.7,12.7,0,3,0,0,0,46,0,9.0,462,572,80.8,14,46,15,5,68,7894,2837,222,246,90.2,193,238,81.1,39,65,60.0,0,0,0,,0,0,,0,0,0,515,54,17,1,1,24,30,3,1,2,0,3,9,455,19,7,23,14,33,27,1,2,1,1,1,2,2,100.0,722,49,187,318,224,38,722,19,11,10,7,2,9,19,47.4,10,10,3,7,5,24,31,1,1.9,1.9,1.1,1.1,1.6,1.4,-1.9,-1.9,-1.6,0.11,0,0.6,0.32,0.6
Venezia,Atalanta,2025-03-01,D,A,0,0,0,0,0,0,40,0,it Serie A,30,4,83.3,57.4,12,16,42.9,21,10,47.6,9,42.9,279,1263,595,13,7,21,4,19.0,2,0,0,14,11,0,0,0,0,0,0,0,14,28.6,25.0,8,0.0,0.0,2,25.0,18.9,0,3,0,0,0,48,0,7.8,275,389,70.7,5,20,3,1,23,4689,2260,129,154,83.8,106,131,80.9,25,72,34.7,0,0,0,,0,0,,0,0,0,338,48,15,4,1,10,16,2,2,0,0,3,7,272,7,3,27,10,13,10,1,0,1,1,0,3,3,100.0,538,80,203,258,84,16,538,32,20,19,9,4,18,25,72.0,7,11,4,7,8,40,31,0,0.8,0.8,-1.1,-1.1,0.1,0.3,-0.8,-0.8,-0.1,0.1,0,0.2,0.06,0.2
Udinese,Parma,2025-03-01,W,H,1,0,1,1,0,0,43,1,it Serie A,17,2,35.3,31.8,12,8,60.0,12,6,50.0,4,33.3,290,1547,865,14,10,11,1,9.1,1,0,0,15,6,1,0,0,0,1,0,0,3,33.3,24.3,19,0.0,0.0,5,26.3,18.5,1,3,0,0,0,46,0,15.0,367,443,82.8,15,32,7,2,42,7138,2303,139,149,93.3,171,198,86.4,51,77,66.2,0,0,0,,0,0,,0,0,0,408,32,6,4,2,25,15,7,0,4,1,3,3,363,10,2,11,7,33,21,5,1,4,2,0,3,3,100.0,543,37,163,255,130,21,542,15,12,9,5,1,8,12,66.7,4,6,3,3,5,20,21,0,2.3,1.5,1.4,0.7,1.1,0.7,-1.3,-1.5,-1.1,0.08,1,0.8,0.26,0.8
Napoli,Inter,2025-03-01,D,H,1,1,0,0,0,1,62,0,it Serie A,28,0,14.3,26.5,15,18,45.5,10,5,50.0,5,50.0,401,1839,901,27,14,8,0,0.0,1,0,0,7,15,1,0,0,0,1,0,0,3,0.0,30.7,19,0.05,0.25,4,21.1,17.0,0,1,0,0,0,40,4,17.9,443,541,81.9,10,35,11,0,48,7646,2386,209,234,89.3,186,204,91.2,40,73,54.8,0,0,0,,0,0,,1,0,0,485,55,15,1,2,34,23,12,8,3,0,1,14,440,14,8,12,5,29,23,0,1,5,0,0,1,0,0.0,646,35,171,283,194,37,646,14,11,5,7,2,5,7,71.4,2,6,3,3,2,16,34,0,1.8,1.8,1.5,1.5,0.8,1.6,-0.8,-0.8,-0.8,0.1,0,0.6,0.58,-0.4
Inter,Napoli,2025-03-01,D,A,1,1,0,0,0,1,38,0,it Serie A,43,5,41.9,38.1,18,15,54.5,8,2,25.0,5,62.5,229,986,453,2,5,20,2,10.0,0,0,0,15,7,2,0,0,0,1,1,0,8,50.0,37.6,6,0.17,1.0,1,16.7,20.9,1,0,0,0,0,28,0,9.6,266,333,79.9,4,10,4,2,16,5353,1948,92,102,90.2,117,133,88.0,47,77,61.0,0,0,0,,0,0,,0,0,0,295,38,7,0,1,10,18,3,2,1,0,0,3,263,5,1,17,9,12,10,0,0,1,1,0,4,3,75.0,470,113,231,185,56,12,470,10,4,7,1,2,5,10,50.0,5,20,13,7,10,20,44,0,0.3,0.3,-1.5,-1.5,0.2,0.9,0.7,0.7,-0.2,0.05,1,1.2,0.35,0.2
Parma,Udinese,2025-03-01,L,A,0,1,-1,0,0,0,57,0,it Serie A,49,13,22.4,30.7,8,12,40.0,13,4,30.8,8,61.5,408,1822,789,8,11,21,2,9.5,1,0,0,7,15,0,0,0,0,0,0,0,13,7.7,24.8,9,0.0,0.0,3,33.3,17.0,0,1,0,1,0,30,3,19.6,501,578,86.7,7,22,3,2,29,9037,2837,182,197,92.4,258,285,90.5,48,75,64.0,1,1,0,0.0,1,0,0.0,0,0,0,525,52,18,3,0,13,12,7,2,2,0,1,4,499,11,3,19,7,17,11,2,1,2,1,0,6,5,100.0,673,102,304,263,108,9,673,11,5,7,4,0,4,10,40.0,6,7,4,3,2,13,18,1,0.8,0.8,-1.4,-0.7,0.8,0.5,-0.8,-0.8,-0.8,0.1,0,1.2,0.06,0.2
Roma,Como,2025-03-02,W,H,2,1,1,0,0,2,48,0,it Serie A,38,2,26.3,30.4,11,14,44.0,18,8,44.4,8,44.4,415,2492,939,21,21,8,2,25.0,2,0,0,6,17,4,3,0,1,0,0,0,6,0.0,11.5,11,0.18,0.5,4,36.4,17.5,0,1,0,0,0,48,1,13.0,459,538,85.3,11,26,7,0,32,7219,2222,243,264,92.0,158,173,91.3,39,72,54.2,0,0,0,,0,0,,0,0,0,491,46,21,2,3,7,16,1,0,1,0,1,6,456,21,7,17,10,20,12,2,4,1,0,1,3,2,66.7,657,70,230,323,114,23,657,18,7,5,11,2,8,18,44.4,10,16,4,12,12,30,14,0,1.6,1.6,0.4,0.4,1.6,1.3,0.4,0.4,0.4,0.14,0,1.2,0.4,0.2
Milan,Lazio,2025-03-02,L,H,1,2,-1,0,0,1,61,0,it Serie A,33,7,12.1,25.0,10,7,58.8,25,14,56.0,10,40.0,455,2802,1674,33,22,10,1,10.0,2,1,0,14,6,2,2,0,0,0,0,0,9,0.0,22.0,15,0.07,0.25,4,26.7,17.4,0,0,0,1,0,34,0,3.5,506,580,87.2,15,53,14,5,58,9569,2916,174,195,89.2,290,314,92.4,38,56,67.9,1,1,0,0.0,1,0,0.0,0,0,0,536,44,7,2,2,17,22,3,1,0,0,0,8,503,22,11,10,5,30,27,1,2,0,0,0,8,6,87.5,681,49,147,324,215,37,681,16,7,5,9,2,10,21,47.6,11,16,4,12,4,20,14,0,1.4,1.4,-1.6,-0.9,1.4,2.0,-0.4,-0.4,-0.4,0.09,0,2.7,0.24,0.7
Empoli,Genoa,2025-03-02,D,A,1,1,0,0,0,1,40,0,it Serie A,16,1,93.8,51.6,30,23,56.6,10,5,50.0,3,30.0,195,768,377,7,9,7,1,14.3,3,0,0,18,12,0,0,0,0,0,0,0,6,33.3,27.0,7,0.14,1.0,1,14.3,16.9,1,3,0,0,0,38,1,11.5,173,306,56.5,2,18,9,2,27,3145,1556,80,119,67.2,69,108,63.9,19,58,32.8,0,0,0,,0,0,,0,1,0,254,49,11,5,1,19,24,6,4,1,0,3,10,172,9,2,15,12,12,10,1,0,0,1,0,1,0,0.0,422,41,113,175,137,17,422,20,14,11,8,1,11,17,64.7,6,8,0,8,10,30,31,1,0.9,0.9,0.6,0.6,0.7,1.1,0.1,0.1,-0.7,0.13,1,0.4,0.39,-0.6
Como,Roma,2025-03-02,L,A,1,2,-1,0,0,1,52,0,it Serie A,38,5,23.7,29.5,14,11,56.0,18,10,55.6,8,44.4,411,2218,1127,19,12,4,0,0.0,7,1,1,18,5,2,2,0,0,0,0,0,10,20.0,25.2,10,0.1,0.33,3,30.0,16.9,0,3,0,0,0,45,3,26.0,500,586,85.3,8,31,7,1,39,8341,2690,239,258,92.6,232,253,91.7,28,61,45.9,0,0,0,,0,0,,0,0,0,546,37,7,1,0,10,15,2,0,1,0,3,10,495,12,7,16,10,19,14,1,3,1,0,0,4,2,50.0,682,75,259,335,93,15,682,18,10,10,7,1,8,16,50.0,8,11,4,7,8,26,21,1,1.2,1.2,-0.4,-0.4,0.9,0.5,-0.2,-0.2,0.1,0.12,0,1.5,0.39,-0.5
Torino,Monza,2025-03-02,W,A,2,0,2,0,0,2,47,0,it Serie A,32,4,43.8,38.1,7,14,33.3,10,4,40.0,5,50.0,250,1150,659,17,11,18,1,5.6,2,0,0,20,8,4,4,0,0,0,0,0,5,40.0,46.4,13,0.15,0.29,7,53.8,15.7,0,1,0,0,0,35,4,19.3,396,477,83.0,10,36,15,6,36,7868,2706,147,164,89.6,178,200,89.0,65,96,67.7,0,0,0,,0,0,,0,0,0,433,43,13,0,6,18,20,4,2,1,0,1,6,388,11,2,14,2,25,24,0,0,1,0,0,2,2,100.0,570,36,145,286,144,24,570,8,4,3,4,1,0,4,0.0,4,14,3,11,12,20,15,0,1.2,1.2,0.1,0.1,0.9,1.4,0.8,0.8,0.1,0.09,0,0.1,0.07,0.1
